id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,guess,guessLastChangedAt,submit,submitLastChangedAt
01HMFF1T1XVYJ4ZCAMW982M0TZ,01HMFDQTMQ1TVM1KJT4GQS9GXK,2024-01-18T23:38:41.085867842Z,01HMFDQTMZG27ZNCPS41G2YD6B,2024-01-18T23:38:41.085867842Z,01HMFESK25Y48WE611VJP8ZX6M,2024-01-18T23:38:41.085867842Z,01HMFESKDGDQ1W83DT8E3DNCEN,2024-01-18T23:38:41.085867842Z,01HMFEDBCS7HA4YYYBVHQTQK3K,2024-01-18T23:38:41.085867842Z,,,,
01HMFF1T2SMSXJFGW61DNQ2MSM,01HMFDQTMQ1TVM1KJT4GQS9GXK,2024-01-18T23:38:41.113417831Z,01HMFDQTMZG27ZNCPS41G2YD6B,2024-01-18T23:38:41.113417831Z,01HMFESK25Y48WE611VJP8ZX6M,2024-01-18T23:38:41.113417831Z,01HMFESKDGDQ1W83DT8E3DNCEN,2024-01-18T23:38:41.113417831Z,01HMFEDSARRA7M9NTFT4PGY8MD,2024-01-18T23:38:41.113417831Z,,,,
01HMFF1T3G4F4AXEG11PKAQ3BT,01HMFDQTMQ1TVM1KJT4GQS9GXK,2024-01-18T23:38:41.136221132Z,01HMFDQTMZG27ZNCPS41G2YD6B,2024-01-18T23:38:41.136221132Z,01HMFESK25Y48WE611VJP8ZX6M,2024-01-18T23:38:41.136221132Z,01HMFESKDGDQ1W83DT8E3DNCEN,2024-01-18T23:38:41.136221132Z,01HMFEDSGD5T59Y3AK9VJR3YJ5,2024-01-18T23:38:41.136221132Z,,,,
01HMFF1T47GCSKQSF7C1TF6YVZ,01HMFDQTMQ1TVM1KJT4GQS9GXK,2024-01-18T23:38:41.15947469Z,01HMFDQTMZG27ZNCPS41G2YD6B,2024-01-18T23:38:41.15947469Z,01HMFESK25Y48WE611VJP8ZX6M,2024-01-18T23:38:41.15947469Z,01HMFESKDGDQ1W83DT8E3DNCEN,2024-01-18T23:38:41.15947469Z,01HMFEH6J753Z1ACSWRXQG4H6K,2024-01-18T23:38:41.15947469Z,,,,
01HMFF1VWX3P4XQSVWQCEDTW6F,01HMFD73YXEFTXWKNZ1J93H4PP,2024-01-18T23:38:42.973878929Z,01HMFD73Z56CY2716AEC4SB2D5,2024-01-18T23:38:42.973878929Z,01HMFEN9TA7586MAA2T0C24DZS,2024-01-18T23:38:42.973878929Z,01HMFENA79496A2D8RFXSD3F4P,2024-01-18T23:38:42.973878929Z,01HMFEDWHM6Q23NN7XB8B65GTS,2024-01-18T23:38:42.973878929Z,57,2024-01-18T23:38:50.472334044Z,true,2024-01-18T23:38:50.502577792Z
01HMFF1VYFTX26CVVNXPPAPZ3P,01HMFD73YXEFTXWKNZ1J93H4PP,2024-01-18T23:38:43.024048932Z,01HMFD73Z56CY2716AEC4SB2D5,2024-01-18T23:38:43.024048932Z,01HMFEN9TA7586MAA2T0C24DZS,2024-01-18T23:38:43.024048932Z,01HMFENA79496A2D8RFXSD3F4P,2024-01-18T23:38:43.024048932Z,01HMFEE3AYQN8MXPF0V6TK5T18,2024-01-18T23:38:43.024048932Z,57,2024-01-18T23:38:49.303026482Z,true,2024-01-18T23:38:49.369641751Z
01HMFF1VZGY0VAKGM2TPH74W0T,01HMFD73YXEFTXWKNZ1J93H4PP,2024-01-18T23:38:43.056415947Z,01HMFD73Z56CY2716AEC4SB2D5,2024-01-18T23:38:43.056415947Z,01HMFEN9TA7586MAA2T0C24DZS,2024-01-18T23:38:43.056415947Z,01HMFENA79496A2D8RFXSD3F4P,2024-01-18T23:38:43.056415947Z,01HMFEEFHW3XM8Z64QVBTPV8P8,2024-01-18T23:38:43.056415947Z,58,2024-01-18T23:38:51.220991674Z,true,2024-01-18T23:38:51.239371269Z
01HMFF1W0H8M1Q42DNGHC25W0F,01HMFD73YXEFTXWKNZ1J93H4PP,2024-01-18T23:38:43.089932723Z,01HMFD73Z56CY2716AEC4SB2D5,2024-01-18T23:38:43.089932723Z,01HMFEN9TA7586MAA2T0C24DZS,2024-01-18T23:38:43.089932723Z,01HMFENA79496A2D8RFXSD3F4P,2024-01-18T23:38:43.089932723Z,01HMFEF3DRQ6YVMRCCXEGCTX23,2024-01-18T23:38:43.089932723Z,61,2024-01-18T23:38:58.8113504Z,true,2024-01-18T23:38:58.827525653Z
01HMFF1WC8CN1JY5QQA7KWHJMW,01HMFDQRTPPNXP0AM4X8RX23TT,2024-01-18T23:38:43.464662876Z,01HMFDQRTY0GEB4167ANBTNY6K,2024-01-18T23:38:43.464662876Z,01HMFEP7888KVMP3TWA6N79J1R,2024-01-18T23:38:43.464662876Z,01HMFEP7J2Z3DWJJ1XJ2PCJZF0,2024-01-18T23:38:43.464662876Z,01HMFEDYW1FF3N6F1YXBKT4BH2,2024-01-18T23:38:43.464662876Z,,,,
01HMFF1WD1SQTGEDRM9Z7T2GZF,01HMFDQRTPPNXP0AM4X8RX23TT,2024-01-18T23:38:43.4892926Z,01HMFDQRTY0GEB4167ANBTNY6K,2024-01-18T23:38:43.4892926Z,01HMFEP7888KVMP3TWA6N79J1R,2024-01-18T23:38:43.4892926Z,01HMFEP7J2Z3DWJJ1XJ2PCJZF0,2024-01-18T23:38:43.4892926Z,01HMFEE20HRFEJGSWSGEW1VFBE,2024-01-18T23:38:43.4892926Z,,,,
01HMFF1WDV19JB37F3HHATS0A4,01HMFDQRTPPNXP0AM4X8RX23TT,2024-01-18T23:38:43.515154038Z,01HMFDQRTY0GEB4167ANBTNY6K,2024-01-18T23:38:43.515154038Z,01HMFEP7888KVMP3TWA6N79J1R,2024-01-18T23:38:43.515154038Z,01HMFEP7J2Z3DWJJ1XJ2PCJZF0,2024-01-18T23:38:43.515154038Z,01HMFEEKH2D8SYSA11DG00QPDZ,2024-01-18T23:38:43.515154038Z,,,,
01HMFF1WEH0TKQAG6SFKMB58D6,01HMFDQRTPPNXP0AM4X8RX23TT,2024-01-18T23:38:43.537980888Z,01HMFDQRTY0GEB4167ANBTNY6K,2024-01-18T23:38:43.537980888Z,01HMFEP7888KVMP3TWA6N79J1R,2024-01-18T23:38:43.537980888Z,01HMFEP7J2Z3DWJJ1XJ2PCJZF0,2024-01-18T23:38:43.537980888Z,01HMFEFP43AVVRBAE25YBTDK8X,2024-01-18T23:38:43.537980888Z,,,,
01HMFF1YZVY6CX675S49T0T7H2,01HMFEGHPG22WHGMB8MQYB8N6S,2024-01-18T23:38:46.13931312Z,01HMFEGHQ06YTN6Q0SRFEYTGN7,2024-01-18T23:38:46.13931312Z,01HMFF0YVS7W77HWPGXBHH3RKH,2024-01-18T23:38:46.13931312Z,01HMFF104YZW09DHPPKDB28C97,2024-01-18T23:38:46.13931312Z,01HMFEKQWNQ2BQ6YY66XFM0RJ3,2024-01-18T23:38:46.13931312Z,0,2024-01-18T23:39:08.402551422Z,true,2024-01-18T23:39:08.42197573Z
01HMFF1Z0GQDDZ0Q47TR52J7CR,01HMFEGHPG22WHGMB8MQYB8N6S,2024-01-18T23:38:46.161014479Z,01HMFEGHQ06YTN6Q0SRFEYTGN7,2024-01-18T23:38:46.161014479Z,01HMFF0YVS7W77HWPGXBHH3RKH,2024-01-18T23:38:46.161014479Z,01HMFF104YZW09DHPPKDB28C97,2024-01-18T23:38:46.161014479Z,01HMFENY9CRZ95R85QKMCAHMGJ,2024-01-18T23:38:46.161014479Z,20,2024-01-18T23:39:09.958841295Z,true,2024-01-18T23:39:09.984633594Z
01HMFF1Z17FBRYPDE9Z06VXCXQ,01HMFEGHPG22WHGMB8MQYB8N6S,2024-01-18T23:38:46.18376958Z,01HMFEGHQ06YTN6Q0SRFEYTGN7,2024-01-18T23:38:46.18376958Z,01HMFF0YVS7W77HWPGXBHH3RKH,2024-01-18T23:38:46.18376958Z,01HMFF104YZW09DHPPKDB28C97,2024-01-18T23:38:46.18376958Z,01HMFEP4XHNFKWZFA7DZM89YXB,2024-01-18T23:38:46.18376958Z,0,2024-01-18T23:39:15.783415364Z,true,2024-01-18T23:39:15.766986248Z
01HMFF1Z1XRF5SJJ943C2VBC92,01HMFEGHPG22WHGMB8MQYB8N6S,2024-01-18T23:38:46.205388998Z,01HMFEGHQ06YTN6Q0SRFEYTGN7,2024-01-18T23:38:46.205388998Z,01HMFF0YVS7W77HWPGXBHH3RKH,2024-01-18T23:38:46.205388998Z,01HMFF104YZW09DHPPKDB28C97,2024-01-18T23:38:46.205388998Z,01HMFER0MNRYSJ9Y7CAZP9N158,2024-01-18T23:38:46.205388998Z,70,2024-01-18T23:39:12.048089445Z,true,2024-01-18T23:39:12.032389851Z
01HMFF1Z7TXCZ0M9MCZVY27SE9,01HMFDQYMZHQ0WPEVKND58J3HX,2024-01-18T23:38:46.39475795Z,01HMFDQYN7E395K4PX546HP71J,2024-01-18T23:38:46.39475795Z,01HMFEVK5CEKYAK7AHD26BK1E6,2024-01-18T23:38:46.39475795Z,01HMFEVKVEY37PZR42WPRB66NY,2024-01-18T23:38:46.39475795Z,01HMFEDQQAS0TP16T4R08GCSNZ,2024-01-18T23:38:46.39475795Z,34,2024-01-18T23:39:07.326165783Z,true,2024-01-18T23:39:07.343136958Z
01HMFF1Z90S1KQMS28M88GGRPR,01HMFDQYMZHQ0WPEVKND58J3HX,2024-01-18T23:38:46.432219151Z,01HMFDQYN7E395K4PX546HP71J,2024-01-18T23:38:46.432219151Z,01HMFEVK5CEKYAK7AHD26BK1E6,2024-01-18T23:38:46.432219151Z,01HMFEVKVEY37PZR42WPRB66NY,2024-01-18T23:38:46.432219151Z,01HMFEEY9EYR2RRK2C22Q4ZRCZ,2024-01-18T23:38:46.432219151Z,29,2024-01-18T23:39:05.710248584Z,true,2024-01-18T23:39:05.742094973Z
01HMFF1Z9QST73VVB6W7JG33DW,01HMFDQYMZHQ0WPEVKND58J3HX,2024-01-18T23:38:46.455751557Z,01HMFDQYN7E395K4PX546HP71J,2024-01-18T23:38:46.455751557Z,01HMFEVK5CEKYAK7AHD26BK1E6,2024-01-18T23:38:46.455751557Z,01HMFEVKVEY37PZR42WPRB66NY,2024-01-18T23:38:46.455751557Z,01HMFENQAQ5T4Y0VZNFPR0ZHKR,2024-01-18T23:38:46.455751557Z,67,2024-01-18T23:38:58.344353592Z,true,2024-01-18T23:38:58.326862793Z
01HMFF1ZAD44QZH7823PN70PE3,01HMFDQYMZHQ0WPEVKND58J3HX,2024-01-18T23:38:46.478009239Z,01HMFDQYN7E395K4PX546HP71J,2024-01-18T23:38:46.478009239Z,01HMFEVK5CEKYAK7AHD26BK1E6,2024-01-18T23:38:46.478009239Z,01HMFEVKVEY37PZR42WPRB66NY,2024-01-18T23:38:46.478009239Z,01HMFEQBJW0XJV0E6V9KR0E2FP,2024-01-18T23:38:46.478009239Z,15,2024-01-18T23:38:54.941724078Z,true,2024-01-18T23:38:54.959944302Z
01HMFF26CDW5XAHFRP2GZ4BM1Q,01HMFDVEERMP43H77P5S06K23X,2024-01-18T23:38:53.709586502Z,01HMFDVEF4Q71T6JQQR0VWT5BZ,2024-01-18T23:38:53.709586502Z,01HMFEWRKQDCPDR5PKA3HMSBX2,2024-01-18T23:38:53.709586502Z,01HMFEWS2E9V291NQ1HK138PP5,2024-01-18T23:38:53.709586502Z,01HMFEPCC9H1EV1FD6P9K1DKQX,2024-01-18T23:38:53.709586502Z,,,,
01HMFF26DDPJ5AS11FZBTM0VCS,01HMFDVEERMP43H77P5S06K23X,2024-01-18T23:38:53.741610894Z,01HMFDVEF4Q71T6JQQR0VWT5BZ,2024-01-18T23:38:53.741610894Z,01HMFEWRKQDCPDR5PKA3HMSBX2,2024-01-18T23:38:53.741610894Z,01HMFEWS2E9V291NQ1HK138PP5,2024-01-18T23:38:53.741610894Z,01HMFEQJ2A18VYC9VAJBGV2HG5,2024-01-18T23:38:53.741610894Z,,,,
01HMFF26E36CEJ3CZPX55WTTP2,01HMFDVEERMP43H77P5S06K23X,2024-01-18T23:38:53.763849968Z,01HMFDVEF4Q71T6JQQR0VWT5BZ,2024-01-18T23:38:53.763849968Z,01HMFEWRKQDCPDR5PKA3HMSBX2,2024-01-18T23:38:53.763849968Z,01HMFEWS2E9V291NQ1HK138PP5,2024-01-18T23:38:53.763849968Z,01HMFEQR7YQJZTY12F3ZCH0X0G,2024-01-18T23:38:53.763849968Z,,,,
01HMFF26ET9D4V25VSF8C81XX1,01HMFDVEERMP43H77P5S06K23X,2024-01-18T23:38:53.787003398Z,01HMFDVEF4Q71T6JQQR0VWT5BZ,2024-01-18T23:38:53.787003398Z,01HMFEWRKQDCPDR5PKA3HMSBX2,2024-01-18T23:38:53.787003398Z,01HMFEWS2E9V291NQ1HK138PP5,2024-01-18T23:38:53.787003398Z,01HMFERK050DT3ZW9PJA17J2FQ,2024-01-18T23:38:53.787003398Z,,,,
01HMFF26JEMHXWE7VX58RFGRRR,01HMFDVMT4C07DWNY1TDAGM3BD,2024-01-18T23:38:53.902612012Z,01HMFDVMTCTMVT8WT2HBCKZRKD,2024-01-18T23:38:53.902612012Z,01HMFEY09XDK85W6W4GCZAFDMS,2024-01-18T23:38:53.902612012Z,01HMFEY19Z38J2BDV894DZR7PH,2024-01-18T23:38:53.902612012Z,01HMFEFVQF2XS29MG02ZFS3WXW,2024-01-18T23:38:53.902612012Z,25,2024-01-18T23:39:19.975405798Z,true,2024-01-18T23:39:19.992555847Z
01HMFF26KN6RBJ2M738C3DBGCG,01HMFDVMT4C07DWNY1TDAGM3BD,2024-01-18T23:38:53.94154496Z,01HMFDVMTCTMVT8WT2HBCKZRKD,2024-01-18T23:38:53.94154496Z,01HMFEY09XDK85W6W4GCZAFDMS,2024-01-18T23:38:53.94154496Z,01HMFEY19Z38J2BDV894DZR7PH,2024-01-18T23:38:53.94154496Z,01HMFEM1VY9ZN0Q63JNHSRP4CC,2024-01-18T23:38:53.94154496Z,33,2024-01-18T23:39:06.253173917Z,true,2024-01-18T23:39:06.269714345Z
01HMFF26MAJDBREE8ETQGFD6FG,01HMFDVMT4C07DWNY1TDAGM3BD,2024-01-18T23:38:53.962942595Z,01HMFDVMTCTMVT8WT2HBCKZRKD,2024-01-18T23:38:53.962942595Z,01HMFEY09XDK85W6W4GCZAFDMS,2024-01-18T23:38:53.962942595Z,01HMFEY19Z38J2BDV894DZR7PH,2024-01-18T23:38:53.962942595Z,01HMFEMQ0F119WTY511R6NG34R,2024-01-18T23:38:53.962942595Z,60,2024-01-18T23:39:04.251956008Z,true,2024-01-18T23:39:04.235601571Z
01HMFF26N101319749KP7HXVMX,01HMFDVMT4C07DWNY1TDAGM3BD,2024-01-18T23:38:53.986014675Z,01HMFDVMTCTMVT8WT2HBCKZRKD,2024-01-18T23:38:53.986014675Z,01HMFEY09XDK85W6W4GCZAFDMS,2024-01-18T23:38:53.986014675Z,01HMFEY19Z38J2BDV894DZR7PH,2024-01-18T23:38:53.986014675Z,01HMFENKV5CDAV7X4QEKH1YCET,2024-01-18T23:38:53.986014675Z,100,2024-01-18T23:38:59.846032794Z,true,2024-01-18T23:38:59.829957413Z
01HMFF2BWFTSSPVW625NFG2RHM,01HMFDQWKQY4717X3C3YNF2X27,2024-01-18T23:38:59.343493737Z,01HMFDQWM0TVBQ64MNRDXMFXTD,2024-01-18T23:38:59.343493737Z,01HMFET7THYV4S7K6ZSK169NNM,2024-01-18T23:38:59.343493737Z,01HMFET8D5GM65GFP0TJ30P685,2024-01-18T23:38:59.343493737Z,01HMFEF5FGHDGFVPRYXJ7AP9NM,2024-01-18T23:38:59.343493737Z,37,2024-01-18T23:39:28.467639793Z,true,2024-01-18T23:39:28.436515304Z
01HMFF2BX85MNBV4SY1FYDHC0Y,01HMFDQWKQY4717X3C3YNF2X27,2024-01-18T23:38:59.368913483Z,01HMFDQWM0TVBQ64MNRDXMFXTD,2024-01-18T23:38:59.368913483Z,01HMFET7THYV4S7K6ZSK169NNM,2024-01-18T23:38:59.368913483Z,01HMFET8D5GM65GFP0TJ30P685,2024-01-18T23:38:59.368913483Z,01HMFEGK0KF96HQNZDNHSHMGMF,2024-01-18T23:38:59.368913483Z,0,2024-01-18T23:39:10.518353838Z,true,2024-01-18T23:39:10.544402887Z
01HMFF2BY2EVMY0E0C6CP5TNBB,01HMFDQWKQY4717X3C3YNF2X27,2024-01-18T23:38:59.394097212Z,01HMFDQWM0TVBQ64MNRDXMFXTD,2024-01-18T23:38:59.394097212Z,01HMFET7THYV4S7K6ZSK169NNM,2024-01-18T23:38:59.394097212Z,01HMFET8D5GM65GFP0TJ30P685,2024-01-18T23:38:59.394097212Z,01HMFEK9XSTSZ3NQVC62XFSZDM,2024-01-18T23:38:59.394097212Z,,,,
01HMFF2BYV8T8FAYZ9P2RG1JDF,01HMFDQWKQY4717X3C3YNF2X27,2024-01-18T23:38:59.419085675Z,01HMFDQWM0TVBQ64MNRDXMFXTD,2024-01-18T23:38:59.419085675Z,01HMFET7THYV4S7K6ZSK169NNM,2024-01-18T23:38:59.419085675Z,01HMFET8D5GM65GFP0TJ30P685,2024-01-18T23:38:59.419085675Z,01HMFEPC7RX4KS1K7MM9KP6XKZ,2024-01-18T23:38:59.419085675Z,44,2024-01-18T23:39:13.067064139Z,true,2024-01-18T23:39:13.08521146Z
01HMFF2H2B71DFJZVJXY1FGF1F,01HMFDVJ3MJN1ZHWTX2ZGTBW4K,2024-01-18T23:39:04.651489288Z,01HMFDVJ3YBPRDTPQKQH84E7GZ,2024-01-18T23:39:04.651489288Z,01HMFEXE0QB6BD8XW6NTSSQZ27,2024-01-18T23:39:04.651489288Z,01HMFEXEH7KHC6QHGS7JEE4CJA,2024-01-18T23:39:04.651489288Z,01HMFEDRZEW34H432YMVG8R1PG,2024-01-18T23:39:04.651489288Z,,,,
01HMFF2H321EQSGYEYQXDMMZ41,01HMFDVJ3MJN1ZHWTX2ZGTBW4K,2024-01-18T23:39:04.674180167Z,01HMFDVJ3YBPRDTPQKQH84E7GZ,2024-01-18T23:39:04.674180167Z,01HMFEXE0QB6BD8XW6NTSSQZ27,2024-01-18T23:39:04.674180167Z,01HMFEXEH7KHC6QHGS7JEE4CJA,2024-01-18T23:39:04.674180167Z,01HMFEG2WNPD670QVQ3W96B2CY,2024-01-18T23:39:04.674180167Z,,,,
01HMFF2H3R15YXMX85H7G8BHJS,01HMFDVJ3MJN1ZHWTX2ZGTBW4K,2024-01-18T23:39:04.696993214Z,01HMFDVJ3YBPRDTPQKQH84E7GZ,2024-01-18T23:39:04.696993214Z,01HMFEXE0QB6BD8XW6NTSSQZ27,2024-01-18T23:39:04.696993214Z,01HMFEXEH7KHC6QHGS7JEE4CJA,2024-01-18T23:39:04.696993214Z,01HMFEQ6AD5CT52KGE3CBRQBB9,2024-01-18T23:39:04.696993214Z,,,,
01HMFF2H4HE9MSRQ01F7ZWVC89,01HMFDVJ3MJN1ZHWTX2ZGTBW4K,2024-01-18T23:39:04.721529078Z,01HMFDVJ3YBPRDTPQKQH84E7GZ,2024-01-18T23:39:04.721529078Z,01HMFEXE0QB6BD8XW6NTSSQZ27,2024-01-18T23:39:04.721529078Z,01HMFEXEH7KHC6QHGS7JEE4CJA,2024-01-18T23:39:04.721529078Z,01HMFEQ7928C546PJE0NQ4FK26,2024-01-18T23:39:04.721529078Z,,,,
01HMFF2M13ZS70GHKNSDC9DD8M,01HMFDQYMZHQ0WPEVKND58J3HX,2024-01-18T23:39:07.683162937Z,01HMFDQYN7E395K4PX546HP71J,2024-01-18T23:39:07.683162937Z,01HMFEVK7HNETGSVWEWEW5Y22Z,2024-01-18T23:39:07.683162937Z,01HMFEVKRTV9QRPAEEB8R6VNC0,2024-01-18T23:39:07.683162937Z,01HMFEDQQAS0TP16T4R08GCSNZ,2024-01-18T23:39:07.683162937Z,,,,
01HMFF2M28C92JGJ2VRQVYJ2T5,01HMFDQYMZHQ0WPEVKND58J3HX,2024-01-18T23:39:07.720042359Z,01HMFDQYN7E395K4PX546HP71J,2024-01-18T23:39:07.720042359Z,01HMFEVK7HNETGSVWEWEW5Y22Z,2024-01-18T23:39:07.720042359Z,01HMFEVKRTV9QRPAEEB8R6VNC0,2024-01-18T23:39:07.720042359Z,01HMFEEY9EYR2RRK2C22Q4ZRCZ,2024-01-18T23:39:07.720042359Z,,,,
01HMFF2M32JEN19VG9Q83FEBT6,01HMFDQYMZHQ0WPEVKND58J3HX,2024-01-18T23:39:07.746506042Z,01HMFDQYN7E395K4PX546HP71J,2024-01-18T23:39:07.746506042Z,01HMFEVK7HNETGSVWEWEW5Y22Z,2024-01-18T23:39:07.746506042Z,01HMFEVKRTV9QRPAEEB8R6VNC0,2024-01-18T23:39:07.746506042Z,01HMFENQAQ5T4Y0VZNFPR0ZHKR,2024-01-18T23:39:07.746506042Z,,,,
01HMFF2M47JKT2K5W3WGVZY30A,01HMFDQYMZHQ0WPEVKND58J3HX,2024-01-18T23:39:07.783316372Z,01HMFDQYN7E395K4PX546HP71J,2024-01-18T23:39:07.783316372Z,01HMFEVK7HNETGSVWEWEW5Y22Z,2024-01-18T23:39:07.783316372Z,01HMFEVKRTV9QRPAEEB8R6VNC0,2024-01-18T23:39:07.783316372Z,01HMFEQBJW0XJV0E6V9KR0E2FP,2024-01-18T23:39:07.783316372Z,,,,
01HMFF2QJF2V0E3RZ4A3W5P77J,01HMFDQTMQ1TVM1KJT4GQS9GXK,2024-01-18T23:39:11.311629367Z,01HMFDQTMZG27ZNCPS41G2YD6B,2024-01-18T23:39:11.311629367Z,01HMFESK25Y48WE611VJP8ZX6M,2024-01-18T23:39:11.311629367Z,01HMFESKK06M5EJAXTSXYP1QFN,2024-01-18T23:39:11.311629367Z,01HMFEDBCS7HA4YYYBVHQTQK3K,2024-01-18T23:39:11.311629367Z,25,2024-01-18T23:39:18.924687263Z,true,2024-01-18T23:39:18.908324558Z
01HMFF2QK6R7ZH5WFQK3BYDJFK,01HMFDQTMQ1TVM1KJT4GQS9GXK,2024-01-18T23:39:11.334850194Z,01HMFDQTMZG27ZNCPS41G2YD6B,2024-01-18T23:39:11.334850194Z,01HMFESK25Y48WE611VJP8ZX6M,2024-01-18T23:39:11.334850194Z,01HMFESKK06M5EJAXTSXYP1QFN,2024-01-18T23:39:11.334850194Z,01HMFEDSARRA7M9NTFT4PGY8MD,2024-01-18T23:39:11.334850194Z,75,2024-01-18T23:39:26.727882857Z,true,2024-01-18T23:39:26.745614347Z
01HMFF2QKXE3739ME3DY04HGY4,01HMFDQTMQ1TVM1KJT4GQS9GXK,2024-01-18T23:39:11.357730861Z,01HMFDQTMZG27ZNCPS41G2YD6B,2024-01-18T23:39:11.357730861Z,01HMFESK25Y48WE611VJP8ZX6M,2024-01-18T23:39:11.357730861Z,01HMFESKK06M5EJAXTSXYP1QFN,2024-01-18T23:39:11.357730861Z,01HMFEDSGD5T59Y3AK9VJR3YJ5,2024-01-18T23:39:11.357730861Z,50,2024-01-18T23:39:22.431641034Z,true,2024-01-18T23:39:22.447943538Z
01HMFF2QMKSCYH23GDM7TR7M7C,01HMFDQTMQ1TVM1KJT4GQS9GXK,2024-01-18T23:39:11.379797018Z,01HMFDQTMZG27ZNCPS41G2YD6B,2024-01-18T23:39:11.379797018Z,01HMFESK25Y48WE611VJP8ZX6M,2024-01-18T23:39:11.379797018Z,01HMFESKK06M5EJAXTSXYP1QFN,2024-01-18T23:39:11.379797018Z,01HMFEH6J753Z1ACSWRXQG4H6K,2024-01-18T23:39:11.379797018Z,44,2024-01-18T23:39:25.122829132Z,true,2024-01-18T23:39:25.140620102Z
01HMFF2SXXBS6Y0Q7V6KQCXVNA,01HMFDQRTPPNXP0AM4X8RX23TT,2024-01-18T23:39:13.725222031Z,01HMFDQRTY0GEB4167ANBTNY6K,2024-01-18T23:39:13.725222031Z,01HMFEP7888KVMP3TWA6N79J1R,2024-01-18T23:39:13.725222031Z,01HMFEP7PBS2S91R5KBQE8B2EY,2024-01-18T23:39:13.725222031Z,01HMFEDYW1FF3N6F1YXBKT4BH2,2024-01-18T23:39:13.725222031Z,76,2024-01-18T23:39:21.271066612Z,true,2024-01-18T23:39:21.253821914Z
01HMFF2SYM0AZ0568K0YT1255S,01HMFDQRTPPNXP0AM4X8RX23TT,2024-01-18T23:39:13.74812621Z,01HMFDQRTY0GEB4167ANBTNY6K,2024-01-18T23:39:13.74812621Z,01HMFEP7888KVMP3TWA6N79J1R,2024-01-18T23:39:13.74812621Z,01HMFEP7PBS2S91R5KBQE8B2EY,2024-01-18T23:39:13.74812621Z,01HMFEE20HRFEJGSWSGEW1VFBE,2024-01-18T23:39:13.74812621Z,27,2024-01-18T23:39:21.431143112Z,true,2024-01-18T23:39:21.414961928Z
01HMFF2SZBDSJRT63HJY36VY53,01HMFDQRTPPNXP0AM4X8RX23TT,2024-01-18T23:39:13.771212365Z,01HMFDQRTY0GEB4167ANBTNY6K,2024-01-18T23:39:13.771212365Z,01HMFEP7888KVMP3TWA6N79J1R,2024-01-18T23:39:13.771212365Z,01HMFEP7PBS2S91R5KBQE8B2EY,2024-01-18T23:39:13.771212365Z,01HMFEEKH2D8SYSA11DG00QPDZ,2024-01-18T23:39:13.771212365Z,10,2024-01-18T23:39:28.741953752Z,true,2024-01-18T23:39:28.758629946Z
01HMFF2T01RZCJ6QCTT6XN6VXA,01HMFDQRTPPNXP0AM4X8RX23TT,2024-01-18T23:39:13.793513521Z,01HMFDQRTY0GEB4167ANBTNY6K,2024-01-18T23:39:13.793513521Z,01HMFEP7888KVMP3TWA6N79J1R,2024-01-18T23:39:13.793513521Z,01HMFEP7PBS2S91R5KBQE8B2EY,2024-01-18T23:39:13.793513521Z,01HMFEFP43AVVRBAE25YBTDK8X,2024-01-18T23:39:13.793513521Z,84,2024-01-18T23:39:19.003954858Z,true,2024-01-18T23:39:18.985956934Z
01HMFF2W88QZ93S1VET9JRZD8B,01HMFEGHPG22WHGMB8MQYB8N6S,2024-01-18T23:39:16.104336172Z,01HMFEGHQ06YTN6Q0SRFEYTGN7,2024-01-18T23:39:16.104336172Z,01HMFF0YW8Y4WMQEQNR86PRY5X,2024-01-18T23:39:16.104336172Z,01HMFF0ZQ55QG3374EDQ6PA5SK,2024-01-18T23:39:16.104336172Z,01HMFEKQWNQ2BQ6YY66XFM0RJ3,2024-01-18T23:39:16.104336172Z,,,,
01HMFF2W9C53KSE3TAC3FFHZKK,01HMFEGHPG22WHGMB8MQYB8N6S,2024-01-18T23:39:16.140392328Z,01HMFEGHQ06YTN6Q0SRFEYTGN7,2024-01-18T23:39:16.140392328Z,01HMFF0YW8Y4WMQEQNR86PRY5X,2024-01-18T23:39:16.140392328Z,01HMFF0ZQ55QG3374EDQ6PA5SK,2024-01-18T23:39:16.140392328Z,01HMFENY9CRZ95R85QKMCAHMGJ,2024-01-18T23:39:16.140392328Z,,,,
01HMFF2WA2GY8KK6M6AHXZZ4YE,01HMFEGHPG22WHGMB8MQYB8N6S,2024-01-18T23:39:16.162844473Z,01HMFEGHQ06YTN6Q0SRFEYTGN7,2024-01-18T23:39:16.162844473Z,01HMFF0YW8Y4WMQEQNR86PRY5X,2024-01-18T23:39:16.162844473Z,01HMFF0ZQ55QG3374EDQ6PA5SK,2024-01-18T23:39:16.162844473Z,01HMFEP4XHNFKWZFA7DZM89YXB,2024-01-18T23:39:16.162844473Z,,,,
