id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,playerID,playerIDLastChangedAt
01HW3QESPTMJN0JPZKJA59KCW4,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:20:16.730878719Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:20:16.730878719Z,01HW3Q8K6AZ124BZM8GV1EB327,2024-04-22T20:20:16.730878719Z,01HW3Q21G35S2JQ2KHWM2QG44M,2024-04-22T20:20:16.730878719Z
01HW3QESQ1KENSDCDK73WEGDA4,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:20:16.73802546Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:20:16.73802546Z,01HW3Q8K6AZ124BZM8GV1EB327,2024-04-22T20:20:16.73802546Z,01HW3Q64QS9RR2RR8BDDM8S7P3,2024-04-22T20:20:16.73802546Z
01HW3QFE4D8E3HGZZR4SGMTWBB,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:20:37.645271857Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:20:37.645271857Z,01HW3Q8K6BPP9Q6QQ1ZRDGKH2Y,2024-04-22T20:20:37.645271857Z,01HW3PX7W5V8YXW9QA3X1FDDM6,2024-04-22T20:20:37.645271857Z
01HW3QFE4NQFA53BAHMW5V4NCR,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:20:37.653257021Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:20:37.653257021Z,01HW3Q8K6BPP9Q6QQ1ZRDGKH2Y,2024-04-22T20:20:37.653257021Z,01HW3PZJEJW3EMWQN3JY9ZF0T7,2024-04-22T20:20:37.653257021Z
01HW3QFE4XKFNZZ1KDRHNAZPSR,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:20:37.661176513Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:20:37.661176513Z,01HW3Q8K6BPP9Q6QQ1ZRDGKH2Y,2024-04-22T20:20:37.661176513Z,01HW3Q21G35S2JQ2KHWM2QG44M,2024-04-22T20:20:37.661176513Z
01HW3QFE54Q2JD2AGJPX44197P,01HW3P10VTQB26PYVGJZ0ZDYB7,2024-04-22T20:20:37.668200306Z,01HW3P10W35XT40GJBY4ZSG46V,2024-04-22T20:20:37.668200306Z,01HW3Q8K6BPP9Q6QQ1ZRDGKH2Y,2024-04-22T20:20:37.668200306Z,01HW3Q64QS9RR2RR8BDDM8S7P3,2024-04-22T20:20:37.668200306Z
01HW3QFM5J8E813BZ1ERHT06PS,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:20:43.826120788Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:20:43.826120788Z,01HW3QD7YXQ9ZE8YSGHE6GT07S,2024-04-22T20:20:43.826120788Z,01HW3Q5KW7558AY3JNK4DJBQ8Q,2024-04-22T20:20:43.826120788Z
01HW3QFM5T8JG1H3JZYVYPJKZS,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:20:43.834201369Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:20:43.834201369Z,01HW3QD7YXQ9ZE8YSGHE6GT07S,2024-04-22T20:20:43.834201369Z,01HW3Q5P4XFP8ZNCNFGYTZ68SC,2024-04-22T20:20:43.834201369Z
01HW3QFM619N73SE7AFYGCD2Y9,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:20:43.841347683Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:20:43.841347683Z,01HW3QD7YXQ9ZE8YSGHE6GT07S,2024-04-22T20:20:43.841347683Z,01HW3Q7FJ5A6N62T8DDV3F17TR,2024-04-22T20:20:43.841347683Z
01HW3QFM67RY0G2GJXPT9BVCK1,01HW3P0ZRH92VYEKK6SJBR2FPH,2024-04-22T20:20:43.847431796Z,01HW3P0ZRV6TYF4CRG5RDQYDYJ,2024-04-22T20:20:43.847431796Z,01HW3QD7YXQ9ZE8YSGHE6GT07S,2024-04-22T20:20:43.847431796Z,01HW3QBTH0S84FN88VFA8D0K1V,2024-04-22T20:20:43.847431796Z
