id,idx,idxLastChangedAt,task,taskLastChangedAt,index,indexLastChangedAt,stageIndex,stageIndexLastChangedAt,gameID,gameIDLastChangedAt,batchID,batchIDLastChangedAt,name,nameLastChangedAt,start,startLastChangedAt,ended,endedLastChangedAt
01HVSEVJS8GHYNEKSK1M3SVFEQ,7,2024-04-18T20:37:34.120369789Z,Chat,2024-04-18T20:37:34.120369789Z,6,2024-04-18T20:37:34.120369789Z,2,2024-04-18T20:37:36.123305107Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:34.120369789Z,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:34.120369789Z,Round 7 / 12,2024-04-18T20:37:34.120369789Z,true,2024-04-18T20:46:04.95485951Z,true,2024-04-18T20:48:29.034898898Z
01HVSEVJT7P8TGN46JHVH2848P,11,2024-04-18T20:37:34.15219526Z,Chat,2024-04-18T20:37:34.15219526Z,10,2024-04-18T20:37:34.15219526Z,2,2024-04-18T20:37:36.17963001Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:34.15219526Z,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:34.15219526Z,Round 11 / 12,2024-04-18T20:37:34.15219526Z,true,2024-04-18T20:57:57.302126552Z,true,2024-04-18T21:01:41.722690565Z
01HVSEVJV6RTZF637N7FCRF82Y,10,2024-04-18T20:37:34.182301511Z,Chat,2024-04-18T20:37:34.182301511Z,9,2024-04-18T20:37:34.182301511Z,2,2024-04-18T20:37:36.236422895Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:34.182301511Z,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:34.182301511Z,Round 10 / 12,2024-04-18T20:37:34.182301511Z,true,2024-04-18T20:54:26.753664537Z,true,2024-04-18T20:57:49.287041541Z
01HVSEVJW4Q6GBVSH4FPSXTRXW,9,2024-04-18T20:37:34.212340645Z,Chat,2024-04-18T20:37:34.212340645Z,8,2024-04-18T20:37:34.212340645Z,2,2024-04-18T20:37:36.29184843Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:34.212340645Z,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:34.212340645Z,Round 9 / 12,2024-04-18T20:37:34.212340645Z,true,2024-04-18T20:51:47.875899995Z,true,2024-04-18T20:54:22.787222864Z
01HVSEVJX0414JV6FEY8T196G1,8,2024-04-18T20:37:34.241023086Z,Chat,2024-04-18T20:37:34.241023086Z,7,2024-04-18T20:37:34.241023086Z,2,2024-04-18T20:37:36.347355115Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:34.241023086Z,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:34.241023086Z,Round 8 / 12,2024-04-18T20:37:34.241023086Z,true,2024-04-18T20:48:31.562569836Z,true,2024-04-18T20:51:44.743627819Z
01HVSEVJYXGKHKPQ04M8BVQS0V,12,2024-04-18T20:37:34.30116832Z,Chat,2024-04-18T20:37:34.30116832Z,11,2024-04-18T20:37:34.30116832Z,2,2024-04-18T20:37:36.520621702Z,01HVSE1V6WQ2GT16D9N4RYB8WW,2024-04-18T20:37:34.30116832Z,01HVSE1V6DE99TTN2NBSZ5YVAJ,2024-04-18T20:37:34.30116832Z,Round 12 / 12,2024-04-18T20:37:34.30116832Z,true,2024-04-18T21:01:48.064370651Z,true,2024-04-18T21:04:19.433979484Z
01HVSF2YHM925P10QB1MF76N5G,1,2024-04-18T20:41:35.540163948Z,Chat,2024-04-18T20:41:35.540163948Z,0,2024-04-18T20:41:35.540163948Z,2,2024-04-18T20:41:40.050200454Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:35.540163948Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:35.540163948Z,Round 1 / 12,2024-04-18T20:41:35.540163948Z,true,2024-04-18T20:41:42.544117029Z,true,2024-04-18T20:43:58.064353727Z
01HVSF2YN836SQ8SNK6X1MNZ3P,8,2024-04-18T20:41:35.65654315Z,Chat,2024-04-18T20:41:35.65654315Z,7,2024-04-18T20:41:35.65654315Z,2,2024-04-18T20:41:40.222860208Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:35.65654315Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:35.65654315Z,Round 8 / 12,2024-04-18T20:41:35.65654315Z,true,2024-04-18T21:02:10.863565394Z,true,2024-04-18T21:04:38.843860237Z
01HVSF2YQ95S5SJQ1MVD06X52C,9,2024-04-18T20:41:35.721758892Z,Chat,2024-04-18T20:41:35.721758892Z,8,2024-04-18T20:41:35.721758892Z,2,2024-04-18T20:41:40.341198876Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:35.721758892Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:35.721758892Z,Round 9 / 12,2024-04-18T20:41:35.721758892Z,true,2024-04-18T21:04:41.411843135Z,true,2024-04-18T21:06:10.799367445Z
01HVSF2YSVDJN49ZD5HNFBDE7T,7,2024-04-18T20:41:35.803528497Z,Chat,2024-04-18T20:41:35.803528497Z,6,2024-04-18T20:41:35.803528497Z,2,2024-04-18T20:41:40.505258162Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:35.803528497Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:35.803528497Z,Round 7 / 12,2024-04-18T20:41:35.803528497Z,true,2024-04-18T20:58:48.113892103Z,true,2024-04-18T21:02:04.933665645Z
01HVSF2YWAVBA87GP8KX0AD7ZE,10,2024-04-18T20:41:35.882105646Z,Chat,2024-04-18T20:41:35.882105646Z,9,2024-04-18T20:41:35.882105646Z,2,2024-04-18T20:41:40.622578761Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:35.882105646Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:35.882105646Z,Round 10 / 12,2024-04-18T20:41:35.882105646Z,true,2024-04-18T21:06:12.226097949Z,true,2024-04-18T21:07:37.702278074Z
01HVSF2YYDNEE873B1TFKY7N57,5,2024-04-18T20:41:35.949338861Z,Chat,2024-04-18T20:41:35.949338861Z,4,2024-04-18T20:41:35.949338861Z,2,2024-04-18T20:41:40.864763103Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:35.949338861Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:35.949338861Z,Round 5 / 12,2024-04-18T20:41:35.949338861Z,true,2024-04-18T20:52:02.61342094Z,true,2024-04-18T20:54:47.521136227Z
01HVSF2Z0AYMKZ1G2EJEJV25YJ,3,2024-04-18T20:41:36.010639149Z,Chat,2024-04-18T20:41:36.010639149Z,2,2024-04-18T20:41:36.010639149Z,2,2024-04-18T20:41:40.977770327Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:36.010639149Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:36.010639149Z,Round 3 / 12,2024-04-18T20:41:36.010639149Z,true,2024-04-18T20:46:11.210233041Z,true,2024-04-18T20:48:32.925313213Z
01HVSF2Z2FHQZQ5VPCBQDMQ06K,11,2024-04-18T20:41:36.079154646Z,Chat,2024-04-18T20:41:36.079154646Z,10,2024-04-18T20:41:36.079154646Z,2,2024-04-18T20:41:41.215698295Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:36.079154646Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:36.079154646Z,Round 11 / 12,2024-04-18T20:41:36.079154646Z,true,2024-04-18T21:07:37.984778535Z,true,2024-04-18T21:08:49.6187197Z
01HVSF2Z4ABEVN8CJ71MNKYJSG,6,2024-04-18T20:41:36.13845227Z,Chat,2024-04-18T20:41:36.13845227Z,5,2024-04-18T20:41:36.13845227Z,2,2024-04-18T20:41:41.339102736Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:36.13845227Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:36.13845227Z,Round 6 / 12,2024-04-18T20:41:36.13845227Z,true,2024-04-18T20:54:54.3157335Z,true,2024-04-18T20:58:38.165902609Z
01HVSF2Z6PXP68SKPTNH21XG0E,2,2024-04-18T20:41:36.214764366Z,Chat,2024-04-18T20:41:36.214764366Z,1,2024-04-18T20:41:36.214764366Z,2,2024-04-18T20:41:41.53790578Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:36.214764366Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:36.214764366Z,Round 2 / 12,2024-04-18T20:41:36.214764366Z,true,2024-04-18T20:44:04.106840683Z,true,2024-04-18T20:46:08.811135943Z
01HVSF2Z8SZHWETWCWFRJH5JX8,12,2024-04-18T20:41:36.281641152Z,Chat,2024-04-18T20:41:36.281641152Z,11,2024-04-18T20:41:36.281641152Z,2,2024-04-18T20:41:41.713483925Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:36.281641152Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:36.281641152Z,Round 12 / 12,2024-04-18T20:41:36.281641152Z,true,2024-04-18T21:08:50.185160914Z,true,2024-04-18T21:10:02.733656523Z
01HVSF2ZAMM8DG0BE4TN1Q0BT7,4,2024-04-18T20:41:36.340954463Z,Chat,2024-04-18T20:41:36.340954463Z,3,2024-04-18T20:41:36.340954463Z,2,2024-04-18T20:41:41.894400016Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T20:41:36.340954463Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:41:36.340954463Z,Round 4 / 12,2024-04-18T20:41:36.340954463Z,true,2024-04-18T20:48:48.384322912Z,true,2024-04-18T20:51:59.705501484Z
01HVSF4W4F2GQAET5PRDE8PEKB,1,2024-04-18T20:42:38.60798083Z,Chat,2024-04-18T20:42:38.60798083Z,0,2024-04-18T20:42:38.60798083Z,2,2024-04-18T20:42:44.897446777Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T20:42:38.60798083Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T20:42:38.60798083Z,Round 1 / 12,2024-04-18T20:42:38.60798083Z,true,2024-04-18T20:42:47.386619574Z,true,2024-04-18T20:45:25.330826513Z
01HVSF4W6RGJ7CYZN0RR0Y8KQK,2,2024-04-18T20:42:38.680596595Z,Chat,2024-04-18T20:42:38.680596595Z,1,2024-04-18T20:42:38.680596595Z,2,2024-04-18T20:42:45.237870097Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T20:42:38.680596595Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T20:42:38.680596595Z,Round 2 / 12,2024-04-18T20:42:38.680596595Z,true,2024-04-18T20:45:28.320921103Z,true,2024-04-18T20:47:58.735099341Z
01HVSF4W8YGVJ4Y5FKKPQ2JZY3,3,2024-04-18T20:42:38.750731062Z,Chat,2024-04-18T20:42:38.750731062Z,2,2024-04-18T20:42:38.750731062Z,2,2024-04-18T20:42:45.440140839Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T20:42:38.750731062Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T20:42:38.750731062Z,Round 3 / 12,2024-04-18T20:42:38.750731062Z,true,2024-04-18T20:48:08.790878707Z,true,2024-04-18T20:51:58.527561537Z
01HVSF4WAYB5BH62X8WW2KBHCM,4,2024-04-18T20:42:38.815076145Z,Chat,2024-04-18T20:42:38.815076145Z,3,2024-04-18T20:42:38.815076145Z,2,2024-04-18T20:42:45.789984709Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T20:42:38.815076145Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T20:42:38.815076145Z,Round 4 / 12,2024-04-18T20:42:38.815076145Z,true,2024-04-18T20:52:01.50369576Z,true,2024-04-18T20:54:28.015682154Z
01HVSF4WG5NRATT1Y91K3RMECR,12,2024-04-18T20:42:38.981340946Z,Chat,2024-04-18T20:42:38.981340946Z,11,2024-04-18T20:42:38.981340946Z,2,2024-04-18T20:42:45.850280259Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T20:42:38.981340946Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T20:42:38.981340946Z,Round 12 / 12,2024-04-18T20:42:38.981340946Z,true,2024-04-18T21:09:31.593869905Z,true,2024-04-18T21:10:31.173823449Z
01HVSF4WJ4M3K3C2MWWF0SCGDS,11,2024-04-18T20:42:39.044449244Z,Chat,2024-04-18T20:42:39.044449244Z,10,2024-04-18T20:42:39.044449244Z,2,2024-04-18T20:42:46.51868679Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T20:42:39.044449244Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T20:42:39.044449244Z,Round 11 / 12,2024-04-18T20:42:39.044449244Z,true,2024-04-18T21:08:44.818311076Z,true,2024-04-18T21:09:30.632395817Z
01HVSF4WMF8Z7RX0E3GH9PJVBT,8,2024-04-18T20:42:39.119949306Z,Chat,2024-04-18T20:42:39.119949306Z,7,2024-04-18T20:42:39.119949306Z,2,2024-04-18T20:42:46.51868679Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T20:42:39.119949306Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T20:42:39.119949306Z,Round 8 / 12,2024-04-18T20:42:39.119949306Z,true,2024-04-18T21:04:15.00113079Z,true,2024-04-18T21:05:59.117341803Z
01HVSF4WPH2A76BZ71BAE241SF,10,2024-04-18T20:42:39.18602679Z,Chat,2024-04-18T20:42:39.18602679Z,9,2024-04-18T20:42:39.18602679Z,2,2024-04-18T20:42:46.51868679Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T20:42:39.18602679Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T20:42:39.18602679Z,Round 10 / 12,2024-04-18T20:42:39.18602679Z,true,2024-04-18T21:07:13.637615685Z,true,2024-04-18T21:08:44.456490272Z
01HVSF4WRMXPM04K1VNT4TH726,9,2024-04-18T20:42:39.25248853Z,Chat,2024-04-18T20:42:39.25248853Z,8,2024-04-18T20:42:39.25248853Z,2,2024-04-18T20:42:46.644123635Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T20:42:39.25248853Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T20:42:39.25248853Z,Round 9 / 12,2024-04-18T20:42:39.25248853Z,true,2024-04-18T21:06:01.166483657Z,true,2024-04-18T21:07:12.471502161Z
01HVSF4WTNYWKKX8F2VDY2CPQF,6,2024-04-18T20:42:39.317437142Z,Chat,2024-04-18T20:42:39.317437142Z,5,2024-04-18T20:42:39.317437142Z,2,2024-04-18T20:42:46.776435569Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T20:42:39.317437142Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T20:42:39.317437142Z,Round 6 / 12,2024-04-18T20:42:39.317437142Z,true,2024-04-18T20:58:26.157689297Z,true,2024-04-18T21:01:44.93998006Z
01HVSF4WWS7P55M27ACW8M34TC,7,2024-04-18T20:42:39.385255286Z,Chat,2024-04-18T20:42:39.385255286Z,6,2024-04-18T20:42:39.385255286Z,2,2024-04-18T20:42:46.980879129Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T20:42:39.385255286Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T20:42:39.385255286Z,Round 7 / 12,2024-04-18T20:42:39.385255286Z,true,2024-04-18T21:01:50.953451699Z,true,2024-04-18T21:04:08.556304329Z
01HVSF4WZ94W8V03XCNZ2MMYKP,5,2024-04-18T20:42:39.465514574Z,Chat,2024-04-18T20:42:39.465514574Z,4,2024-04-18T20:42:39.465514574Z,2,2024-04-18T20:42:47.106261035Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T20:42:39.465514574Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T20:42:39.465514574Z,Round 5 / 12,2024-04-18T20:42:39.465514574Z,true,2024-04-18T20:54:32.045810544Z,true,2024-04-18T20:58:17.498263509Z
01HVSF5KRRXXB904CS037Q5574,2,2024-04-18T20:43:02.808614775Z,Chat,2024-04-18T20:43:02.808614775Z,1,2024-04-18T20:43:02.808614775Z,1,2024-04-18T20:43:07.941665523Z,01HVSEFHJ9M34ANH4NB576MZVH,2024-04-18T20:43:02.808614775Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:02.808614775Z,Round 2 / 12,2024-04-18T20:43:02.808614775Z,true,2024-04-18T20:44:32.418100267Z,true,2024-04-18T20:46:02.834438414Z
01HVSF5KTT3EZMA599RKS6YHVQ,1,2024-04-18T20:43:02.874675803Z,Chat,2024-04-18T20:43:02.874675803Z,0,2024-04-18T20:43:02.874675803Z,1,2024-04-18T20:43:08.254152413Z,01HVSEFHJ9M34ANH4NB576MZVH,2024-04-18T20:43:02.874675803Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:02.874675803Z,Round 1 / 12,2024-04-18T20:43:02.874675803Z,true,2024-04-18T20:43:12.127995163Z,true,2024-04-18T20:44:28.428432055Z
01HVSF5KXGPFJT44CW3RT10FKY,12,2024-04-18T20:43:02.960238286Z,Chat,2024-04-18T20:43:02.960238286Z,11,2024-04-18T20:43:02.960238286Z,1,2024-04-18T20:43:08.323171408Z,01HVSEFHJ9M34ANH4NB576MZVH,2024-04-18T20:43:02.960238286Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:02.960238286Z,Round 12 / 12,2024-04-18T20:43:02.960238286Z,true,2024-04-18T21:02:38.868372059Z,true,2024-04-18T21:04:03.260229565Z
01HVSF5M1XBPKCJEQFNSZ0ENF8,4,2024-04-18T20:43:03.101818439Z,Chat,2024-04-18T20:43:03.101818439Z,3,2024-04-18T20:43:03.101818439Z,1,2024-04-18T20:43:08.763120194Z,01HVSEFHJ9M34ANH4NB576MZVH,2024-04-18T20:43:03.101818439Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:03.101818439Z,Round 4 / 12,2024-04-18T20:43:03.101818439Z,true,2024-04-18T20:47:39.299463201Z,true,2024-04-18T20:49:47.958069201Z
01HVSF5M4C25ZWGTHC52S70QQV,3,2024-04-18T20:43:03.180187371Z,Chat,2024-04-18T20:43:03.180187371Z,2,2024-04-18T20:43:03.180187371Z,1,2024-04-18T20:43:09.181784134Z,01HVSEFHJ9M34ANH4NB576MZVH,2024-04-18T20:43:03.180187371Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:03.180187371Z,Round 3 / 12,2024-04-18T20:43:03.180187371Z,true,2024-04-18T20:46:03.876194797Z,true,2024-04-18T20:47:35.717505798Z
01HVSF5M95R46CNHPFGZ22KEYQ,6,2024-04-18T20:43:03.333219371Z,Chat,2024-04-18T20:43:03.333219371Z,5,2024-04-18T20:43:03.333219371Z,1,2024-04-18T20:43:09.321644485Z,01HVSEFHJ9M34ANH4NB576MZVH,2024-04-18T20:43:03.333219371Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:03.333219371Z,Round 6 / 12,2024-04-18T20:43:03.333219371Z,true,2024-04-18T20:51:44.832962195Z,true,2024-04-18T20:53:14.101675119Z
01HVSF5MGP0YZ08QW9T0GVM66G,7,2024-04-18T20:43:03.574438402Z,Chat,2024-04-18T20:43:03.574438402Z,6,2024-04-18T20:43:03.574438402Z,1,2024-04-18T20:43:09.813635922Z,01HVSEFHJ9M34ANH4NB576MZVH,2024-04-18T20:43:03.574438402Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:03.574438402Z,Round 7 / 12,2024-04-18T20:43:03.574438402Z,true,2024-04-18T20:53:15.865589002Z,true,2024-04-18T20:54:30.048635155Z
01HVSF5MPEHH96E7E9AJ17J0KJ,5,2024-04-18T20:43:03.758587512Z,Chat,2024-04-18T20:43:03.758587512Z,4,2024-04-18T20:43:03.758587512Z,1,2024-04-18T20:43:10.013851607Z,01HVSEFHJ9M34ANH4NB576MZVH,2024-04-18T20:43:03.758587512Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:03.758587512Z,Round 5 / 12,2024-04-18T20:43:03.758587512Z,true,2024-04-18T20:49:59.310481719Z,true,2024-04-18T20:51:41.273313807Z
01HVSF5MRH1W1KBE0HDAG049D5,8,2024-04-18T20:43:03.826027153Z,Chat,2024-04-18T20:43:03.826027153Z,7,2024-04-18T20:43:03.826027153Z,1,2024-04-18T20:43:10.279154798Z,01HVSEFHJ9M34ANH4NB576MZVH,2024-04-18T20:43:03.826027153Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:03.826027153Z,Round 8 / 12,2024-04-18T20:43:03.826027153Z,true,2024-04-18T20:54:34.981878585Z,true,2024-04-18T20:56:41.550810255Z
01HVSF5MWJH066GCQBVSSNPD29,9,2024-04-18T20:43:03.954633495Z,Chat,2024-04-18T20:43:03.954633495Z,8,2024-04-18T20:43:03.954633495Z,1,2024-04-18T20:43:10.562799494Z,01HVSEFHJ9M34ANH4NB576MZVH,2024-04-18T20:43:03.954633495Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:03.954633495Z,Round 9 / 12,2024-04-18T20:43:03.954633495Z,true,2024-04-18T20:56:50.129796458Z,true,2024-04-18T20:58:43.830561042Z
01HVSF5N0ZAA4G5HFJFMC6KFTS,10,2024-04-18T20:43:04.095872661Z,Chat,2024-04-18T20:43:04.095872661Z,9,2024-04-18T20:43:04.095872661Z,1,2024-04-18T20:43:10.859089891Z,01HVSEFHJ9M34ANH4NB576MZVH,2024-04-18T20:43:04.095872661Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:04.095872661Z,Round 10 / 12,2024-04-18T20:43:04.095872661Z,true,2024-04-18T20:58:50.774953622Z,true,2024-04-18T21:00:32.445706794Z
01HVSF5N5MRQKR5BCEQMA0QG67,11,2024-04-18T20:43:04.244611726Z,Chat,2024-04-18T20:43:04.244611726Z,10,2024-04-18T20:43:04.244611726Z,1,2024-04-18T20:43:11.057983012Z,01HVSEFHJ9M34ANH4NB576MZVH,2024-04-18T20:43:04.244611726Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:04.244611726Z,Round 11 / 12,2024-04-18T20:43:04.244611726Z,true,2024-04-18T21:00:37.386986842Z,true,2024-04-18T21:02:30.994716136Z
01HVSF6AQ0W7D9PQSTEHMCV9VY,3,2024-04-18T20:43:26.304187348Z,Chat,2024-04-18T20:43:26.304187348Z,2,2024-04-18T20:43:26.304187348Z,2,2024-04-18T20:43:35.117021739Z,01HVSEFHGVMC4CNENZ8VET5QPD,2024-04-18T20:43:26.304187348Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:26.304187348Z,Round 3 / 12,2024-04-18T20:43:26.304187348Z,true,2024-04-18T20:50:51.530239957Z,true,2024-04-18T20:53:18.584847845Z
01HVSF6ASX3Y4FAJAATRKQCHCK,1,2024-04-18T20:43:26.397086697Z,Chat,2024-04-18T20:43:26.397086697Z,0,2024-04-18T20:43:26.397086697Z,2,2024-04-18T20:43:35.48400564Z,01HVSEFHGVMC4CNENZ8VET5QPD,2024-04-18T20:43:26.397086697Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:26.397086697Z,Round 1 / 12,2024-04-18T20:43:26.397086697Z,true,2024-04-18T20:43:39.822375872Z,true,2024-04-18T20:46:48.635540526Z
01HVSF6AVYQ4VJ0HGRWGPMJ0HT,2,2024-04-18T20:43:26.462554077Z,Chat,2024-04-18T20:43:26.462554077Z,1,2024-04-18T20:43:26.462554077Z,2,2024-04-18T20:43:35.413248566Z,01HVSEFHGVMC4CNENZ8VET5QPD,2024-04-18T20:43:26.462554077Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:26.462554077Z,Round 2 / 12,2024-04-18T20:43:26.462554077Z,true,2024-04-18T20:46:53.398514331Z,true,2024-04-18T20:50:23.002001188Z
01HVSF6AZWGFDKE1MATMMS89ZG,4,2024-04-18T20:43:26.588807792Z,Chat,2024-04-18T20:43:26.588807792Z,3,2024-04-18T20:43:26.588807792Z,2,2024-04-18T20:43:35.679906631Z,01HVSEFHGVMC4CNENZ8VET5QPD,2024-04-18T20:43:26.588807792Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:26.588807792Z,Round 4 / 12,2024-04-18T20:43:26.588807792Z,true,2024-04-18T20:53:21.148422202Z,true,2024-04-18T20:55:53.037637352Z
01HVSF6B29QA81V2VB8WXVQ8B3,5,2024-04-18T20:43:26.665478543Z,Chat,2024-04-18T20:43:26.665478543Z,4,2024-04-18T20:43:26.665478543Z,2,2024-04-18T20:43:35.814797949Z,01HVSEFHGVMC4CNENZ8VET5QPD,2024-04-18T20:43:26.665478543Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:26.665478543Z,Round 5 / 12,2024-04-18T20:43:26.665478543Z,true,2024-04-18T20:56:25.250850652Z,true,2024-04-18T20:59:37.011332887Z
01HVSF6B4ACWSBJ0A0VW1N1GPT,6,2024-04-18T20:43:26.730860239Z,Chat,2024-04-18T20:43:26.730860239Z,5,2024-04-18T20:43:26.730860239Z,2,2024-04-18T20:43:36.00606729Z,01HVSEFHGVMC4CNENZ8VET5QPD,2024-04-18T20:43:26.730860239Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:26.730860239Z,Round 6 / 12,2024-04-18T20:43:26.730860239Z,true,2024-04-18T20:59:43.834873918Z,true,2024-04-18T21:03:07.205623197Z
01HVSF6B7DWTZRZJZFB6K6Q5GZ,9,2024-04-18T20:43:26.829551881Z,Chat,2024-04-18T20:43:26.829551881Z,8,2024-04-18T20:43:26.829551881Z,2,2024-04-18T20:43:36.20669084Z,01HVSEFHGVMC4CNENZ8VET5QPD,2024-04-18T20:43:26.829551881Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:26.829551881Z,Round 9 / 12,2024-04-18T20:43:26.829551881Z,true,2024-04-18T21:06:28.028904217Z,true,2024-04-18T21:07:42.907413188Z
01HVSF6BAFNP0492GTYMQTHM1M,7,2024-04-18T20:43:26.927205883Z,Chat,2024-04-18T20:43:26.927205883Z,6,2024-04-18T20:43:26.927205883Z,2,2024-04-18T20:43:36.625196898Z,01HVSEFHGVMC4CNENZ8VET5QPD,2024-04-18T20:43:26.927205883Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:26.927205883Z,Round 7 / 12,2024-04-18T20:43:26.927205883Z,true,2024-04-18T21:03:09.730120537Z,true,2024-04-18T21:04:59.491089223Z
01HVSF6BCPDV128N15K1NBT8GT,8,2024-04-18T20:43:26.998131425Z,Chat,2024-04-18T20:43:26.998131425Z,7,2024-04-18T20:43:26.998131425Z,2,2024-04-18T20:43:36.690454526Z,01HVSEFHGVMC4CNENZ8VET5QPD,2024-04-18T20:43:26.998131425Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:43:26.998131425Z,Round 8 / 12,2024-04-18T20:43:26.998131425Z,true,2024-04-18T21:05:01.048006299Z,true,2024-04-18T21:06:27.015588136Z
