id,submit,submitLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,guess,guessLastChangedAt
01HNDCGCYPZ10HSP5CKQBQRYA4,true,2024-01-30T14:31:33.024164183Z,01HNDC2B2JZM9FDE71GANAG477,2024-01-30T14:31:26.422849163Z,01HNDC2B34SM3WBHSNQC5WFKD8,2024-01-30T14:31:26.422849163Z,01HNDC845K28EKA63PK426ZH2Q,2024-01-30T14:31:26.422849163Z,01HNDC84J3TT1HF7BQ6FFYX17R,2024-01-30T14:31:26.422849163Z,01HNDC2RECB5TXN1MNC9WWGEYT,2024-01-30T14:31:26.422849163Z,43,2024-01-30T14:31:32.971158296Z
01HNDCGCZ7WMV7507YZ3FBHDFJ,true,2024-01-30T14:31:33.102665345Z,01HNDC2B2JZM9FDE71GANAG477,2024-01-30T14:31:26.439419563Z,01HNDC2B34SM3WBHSNQC5WFKD8,2024-01-30T14:31:26.439419563Z,01HNDC845K28EKA63PK426ZH2Q,2024-01-30T14:31:26.439419563Z,01HNDC84J3TT1HF7BQ6FFYX17R,2024-01-30T14:31:26.439419563Z,01HNDC3RR8BFP7VX4ZFX3KCKNB,2024-01-30T14:31:26.439419563Z,36,2024-01-30T14:31:33.073643312Z
01HNDCGCZPB2YNS99SSBS74ZZZ,true,2024-01-30T14:31:33.842840421Z,01HNDC2B2JZM9FDE71GANAG477,2024-01-30T14:31:26.45480455Z,01HNDC2B34SM3WBHSNQC5WFKD8,2024-01-30T14:31:26.45480455Z,01HNDC845K28EKA63PK426ZH2Q,2024-01-30T14:31:26.45480455Z,01HNDC84J3TT1HF7BQ6FFYX17R,2024-01-30T14:31:26.45480455Z,01HNDC2W98ZXSTZ1FY1Y2QA804,2024-01-30T14:31:26.45480455Z,33,2024-01-30T14:31:33.816005822Z
01HNDCGD06XZM9MNMY1VG0JXDR,true,2024-01-30T14:31:32.668137574Z,01HNDC2B2JZM9FDE71GANAG477,2024-01-30T14:31:26.470592868Z,01HNDC2B34SM3WBHSNQC5WFKD8,2024-01-30T14:31:26.470592868Z,01HNDC845K28EKA63PK426ZH2Q,2024-01-30T14:31:26.470592868Z,01HNDC84J3TT1HF7BQ6FFYX17R,2024-01-30T14:31:26.470592868Z,01HNDC3J0W2AMK8Y8KPGS3A7GA,2024-01-30T14:31:26.470592868Z,43,2024-01-30T14:31:32.697457087Z
01HNDCGDMN2QERZKC5DEFMAVT5,true,2024-01-30T14:31:34.46707937Z,01HNDC2BCF2Q04EJEDP07GAD7W,2024-01-30T14:31:27.125550384Z,01HNDC2BCZKEANV43CSR2SX936,2024-01-30T14:31:27.125550384Z,01HNDC9D6KH6PQ185E27K0KNMG,2024-01-30T14:31:27.125550384Z,01HNDC9DTTE3499BD4N2MYKRB5,2024-01-30T14:31:27.125550384Z,01HNDC34CKXEPS5QJZ3Y751GYZ,2024-01-30T14:31:27.125550384Z,61,2024-01-30T14:31:34.45162404Z
01HNDCGDN6Q6ZMAZWJ73ZCVYBR,true,2024-01-30T14:31:31.022255646Z,01HNDC2BCF2Q04EJEDP07GAD7W,2024-01-30T14:31:27.142908176Z,01HNDC2BCZKEANV43CSR2SX936,2024-01-30T14:31:27.142908176Z,01HNDC9D6KH6PQ185E27K0KNMG,2024-01-30T14:31:27.142908176Z,01HNDC9DTTE3499BD4N2MYKRB5,2024-01-30T14:31:27.142908176Z,01HNDC7EB8H0D79PCRHTWNYV6V,2024-01-30T14:31:27.142908176Z,100,2024-01-30T14:31:31.002556901Z
01HNDCGDNQ31HZM75GYC33E5WZ,true,2024-01-30T14:31:41.703202281Z,01HNDC2BCF2Q04EJEDP07GAD7W,2024-01-30T14:31:27.15951825Z,01HNDC2BCZKEANV43CSR2SX936,2024-01-30T14:31:27.15951825Z,01HNDC9D6KH6PQ185E27K0KNMG,2024-01-30T14:31:27.15951825Z,01HNDC9DTTE3499BD4N2MYKRB5,2024-01-30T14:31:27.15951825Z,01HNDC6F2X9QTEFCW1M76SR000,2024-01-30T14:31:27.15951825Z,80,2024-01-30T14:31:41.682404727Z
01HNDCGDPBZ8VP4MF2DDE4D9G9,true,2024-01-30T14:31:35.06684377Z,01HNDC2BCF2Q04EJEDP07GAD7W,2024-01-30T14:31:27.179086938Z,01HNDC2BCZKEANV43CSR2SX936,2024-01-30T14:31:27.179086938Z,01HNDC9D6KH6PQ185E27K0KNMG,2024-01-30T14:31:27.179086938Z,01HNDC9DTTE3499BD4N2MYKRB5,2024-01-30T14:31:27.179086938Z,01HNDC465KVGQYVMC8H6CFZ691,2024-01-30T14:31:27.179086938Z,69,2024-01-30T14:31:35.046711375Z
01HNDCGF8N1DZQCSXKXT6NK3WB,,,01HNDC2T4B5RG8B9H5Q1KE1XB6,2024-01-30T14:31:28.78914552Z,01HNDC2T50J2XXFGA5JYGG22V8,2024-01-30T14:31:28.78914552Z,01HNDCCMRXAZTPGGYHZ29BA8MA,2024-01-30T14:31:28.78914552Z,01HNDCCNET357V2CECN9T3B5ZZ,2024-01-30T14:31:28.78914552Z,01HNDC62S3XQRYNJPQV3X9N8Y3,2024-01-30T14:31:28.78914552Z,,
01HNDCGF96Q5Y1GR79CH2S4A6N,,,01HNDC2T4B5RG8B9H5Q1KE1XB6,2024-01-30T14:31:28.806402079Z,01HNDC2T50J2XXFGA5JYGG22V8,2024-01-30T14:31:28.806402079Z,01HNDCCMRXAZTPGGYHZ29BA8MA,2024-01-30T14:31:28.806402079Z,01HNDCCNET357V2CECN9T3B5ZZ,2024-01-30T14:31:28.806402079Z,01HNDC361D0ACGSW9CBF4KJRQB,2024-01-30T14:31:28.806402079Z,,
01HNDCGF9PHTCN7EJ07PENJAKF,,,01HNDC2T4B5RG8B9H5Q1KE1XB6,2024-01-30T14:31:28.822940897Z,01HNDC2T50J2XXFGA5JYGG22V8,2024-01-30T14:31:28.822940897Z,01HNDCCMRXAZTPGGYHZ29BA8MA,2024-01-30T14:31:28.822940897Z,01HNDCCNET357V2CECN9T3B5ZZ,2024-01-30T14:31:28.822940897Z,01HNDC7GNRQ0M1WPYRNHW956CT,2024-01-30T14:31:28.822940897Z,,
01HNDCGFA9ZGYMJCHMWX512AKQ,,,01HNDC2T4B5RG8B9H5Q1KE1XB6,2024-01-30T14:31:28.841365346Z,01HNDC2T50J2XXFGA5JYGG22V8,2024-01-30T14:31:28.841365346Z,01HNDCCMRXAZTPGGYHZ29BA8MA,2024-01-30T14:31:28.841365346Z,01HNDCCNET357V2CECN9T3B5ZZ,2024-01-30T14:31:28.841365346Z,01HNDC6HRX8TM5AM9VA2R3W3CJ,2024-01-30T14:31:28.841365346Z,,
01HNDCGFATBK91S74A9NRMSZTZ,true,2024-01-30T14:31:44.927000419Z,01HNDC2B7TVF69V3JA57K75TE4,2024-01-30T14:31:28.858544301Z,01HNDC2B8DN3C5F3W5HR7P7DG3,2024-01-30T14:31:28.858544301Z,01HNDC8NF4ZVGKQYEBSV1AKY6B,2024-01-30T14:31:28.858544301Z,01HNDC8NWSDYD89JBJQQ7TEQJD,2024-01-30T14:31:28.858544301Z,01HNDC2WDFPJCZWS8K5W3V3MDB,2024-01-30T14:31:28.858544301Z,33,2024-01-30T14:31:44.880548883Z
01HNDCGFBB53PWR1G13BES9J1K,true,2024-01-30T14:31:44.529315119Z,01HNDC2B7TVF69V3JA57K75TE4,2024-01-30T14:31:28.875475409Z,01HNDC2B8DN3C5F3W5HR7P7DG3,2024-01-30T14:31:28.875475409Z,01HNDC8NF4ZVGKQYEBSV1AKY6B,2024-01-30T14:31:28.875475409Z,01HNDC8NWSDYD89JBJQQ7TEQJD,2024-01-30T14:31:28.875475409Z,01HNDC46Y44CB4JPZ3418PN39K,2024-01-30T14:31:28.875475409Z,20,2024-01-30T14:31:44.547706763Z
01HNDCGFBWC04MWE5MNTNCZRZ9,true,2024-01-30T14:31:35.892919866Z,01HNDC2B7TVF69V3JA57K75TE4,2024-01-30T14:31:28.892741617Z,01HNDC2B8DN3C5F3W5HR7P7DG3,2024-01-30T14:31:28.892741617Z,01HNDC8NF4ZVGKQYEBSV1AKY6B,2024-01-30T14:31:28.892741617Z,01HNDC8NWSDYD89JBJQQ7TEQJD,2024-01-30T14:31:28.892741617Z,01HNDC5RQD0G31WP42ZWKTYQTQ,2024-01-30T14:31:28.892741617Z,40,2024-01-30T14:31:35.853500526Z
01HNDCGFCD4P0J84RZGNAZVB03,true,2024-01-30T14:31:33.945251587Z,01HNDC2B7TVF69V3JA57K75TE4,2024-01-30T14:31:28.909143627Z,01HNDC2B8DN3C5F3W5HR7P7DG3,2024-01-30T14:31:28.909143627Z,01HNDC8NF4ZVGKQYEBSV1AKY6B,2024-01-30T14:31:28.909143627Z,01HNDC8NWSDYD89JBJQQ7TEQJD,2024-01-30T14:31:28.909143627Z,01HNDC6D84XCESFNT6AVBCK5QH,2024-01-30T14:31:28.909143627Z,35,2024-01-30T14:31:33.878502424Z
01HNDCGGSFCY8Q49RJ58JTAJD4,,,01HNDC2SJ65AP7H2DT0N9NGY4A,2024-01-30T14:31:30.351689064Z,01HNDC2SJR3K7AYMSQGCJTX52W,2024-01-30T14:31:30.351689064Z,01HNDCBD21KWY3B0ECCZ1XFRFW,2024-01-30T14:31:30.351689064Z,01HNDCBDQ6BV3GW5DM12PJMD1H,2024-01-30T14:31:30.351689064Z,01HNDC4ECJZ3TXV68P7GJ4JKVX,2024-01-30T14:31:30.351689064Z,,
01HNDCGGT7ET3HRQXE73GG3NTF,,,01HNDC2SJ65AP7H2DT0N9NGY4A,2024-01-30T14:31:30.375482595Z,01HNDC2SJR3K7AYMSQGCJTX52W,2024-01-30T14:31:30.375482595Z,01HNDCBD21KWY3B0ECCZ1XFRFW,2024-01-30T14:31:30.375482595Z,01HNDCBDQ6BV3GW5DM12PJMD1H,2024-01-30T14:31:30.375482595Z,01HNDC2FPZZGQYK3W33VGS3NHC,2024-01-30T14:31:30.375482595Z,,
01HNDCGGTT195ACZ146SXNZSWW,,,01HNDC2SJ65AP7H2DT0N9NGY4A,2024-01-30T14:31:30.394151067Z,01HNDC2SJR3K7AYMSQGCJTX52W,2024-01-30T14:31:30.394151067Z,01HNDCBD21KWY3B0ECCZ1XFRFW,2024-01-30T14:31:30.394151067Z,01HNDCBDQ6BV3GW5DM12PJMD1H,2024-01-30T14:31:30.394151067Z,01HNDC57GTCRFAQF471EZKJ3TQ,2024-01-30T14:31:30.394151067Z,,
01HNDCGGVAW2JAJRQD7SRV4ZMC,,,01HNDC2SJ65AP7H2DT0N9NGY4A,2024-01-30T14:31:30.411038234Z,01HNDC2SJR3K7AYMSQGCJTX52W,2024-01-30T14:31:30.411038234Z,01HNDCBD21KWY3B0ECCZ1XFRFW,2024-01-30T14:31:30.411038234Z,01HNDCBDQ6BV3GW5DM12PJMD1H,2024-01-30T14:31:30.411038234Z,01HNDC6FMQSX7TXVHEXS0JEK6Y,2024-01-30T14:31:30.411038234Z,,
01HNDCGNH83CE00XNBP0YK2MN5,true,2024-01-30T14:31:55.584790684Z,01HNDC2BH6A3SBS8BVE2ZJJ5GS,2024-01-30T14:31:35.208993995Z,01HNDC2BHKP224T7BNRPVGQB6Q,2024-01-30T14:31:35.208993995Z,01HNDCFKW8FXKVPM2KY2PGEF41,2024-01-30T14:31:35.208993995Z,01HNDCFN93XGDGVF2YKFGTFMH8,2024-01-30T14:31:35.208993995Z,01HNDC7N28YC65GMQPXNG04ERJ,2024-01-30T14:31:35.208993995Z,20,2024-01-30T14:31:55.500307023Z
01HNDCGNJPH37ETQFPDMF6Y2T7,true,2024-01-30T14:31:57.25305596Z,01HNDC2BH6A3SBS8BVE2ZJJ5GS,2024-01-30T14:31:35.254295211Z,01HNDC2BHKP224T7BNRPVGQB6Q,2024-01-30T14:31:35.254295211Z,01HNDCFKW8FXKVPM2KY2PGEF41,2024-01-30T14:31:35.254295211Z,01HNDCFN93XGDGVF2YKFGTFMH8,2024-01-30T14:31:35.254295211Z,01HNDC2ZCDE0JYX5ZJSJRDM3GJ,2024-01-30T14:31:35.254295211Z,70,2024-01-30T14:31:57.121803492Z
01HNDCGNM1B46JDAMPMMRHS21H,true,2024-01-30T14:31:59.801124581Z,01HNDC2BH6A3SBS8BVE2ZJJ5GS,2024-01-30T14:31:35.29717813Z,01HNDC2BHKP224T7BNRPVGQB6Q,2024-01-30T14:31:35.29717813Z,01HNDCFKW8FXKVPM2KY2PGEF41,2024-01-30T14:31:35.29717813Z,01HNDCFN93XGDGVF2YKFGTFMH8,2024-01-30T14:31:35.29717813Z,01HNDCBSZR6Y1CQF5EFB437RZP,2024-01-30T14:31:35.29717813Z,30,2024-01-30T14:31:59.724123917Z
01HNDCGNMPKXD6JR8A79W465V6,true,2024-01-30T14:32:00.339710103Z,01HNDC2BH6A3SBS8BVE2ZJJ5GS,2024-01-30T14:31:35.318140413Z,01HNDC2BHKP224T7BNRPVGQB6Q,2024-01-30T14:31:35.318140413Z,01HNDCFKW8FXKVPM2KY2PGEF41,2024-01-30T14:31:35.318140413Z,01HNDCFN93XGDGVF2YKFGTFMH8,2024-01-30T14:31:35.318140413Z,01HNDC3JE91CAPKNSP22YD8VDV,2024-01-30T14:31:35.318140413Z,25,2024-01-30T14:32:00.303594855Z
01HNDCGNNVW1XYBCDCCV6B6NTC,,,01HNDC2B2JZM9FDE71GANAG477,2024-01-30T14:31:35.355487714Z,01HNDC2B34SM3WBHSNQC5WFKD8,2024-01-30T14:31:35.355487714Z,01HNDC845S5BPCK5J0DRAVJE16,2024-01-30T14:31:35.355487714Z,01HNDC84EJM8KZHP7JXS87117W,2024-01-30T14:31:35.355487714Z,01HNDC3RR8BFP7VX4ZFX3KCKNB,2024-01-30T14:31:35.355487714Z,,
01HNDCGNQF2M9E4N6QTAK90QRT,,,01HNDC2B2JZM9FDE71GANAG477,2024-01-30T14:31:35.407105194Z,01HNDC2B34SM3WBHSNQC5WFKD8,2024-01-30T14:31:35.407105194Z,01HNDC845S5BPCK5J0DRAVJE16,2024-01-30T14:31:35.407105194Z,01HNDC84EJM8KZHP7JXS87117W,2024-01-30T14:31:35.407105194Z,01HNDC3J0W2AMK8Y8KPGS3A7GA,2024-01-30T14:31:35.407105194Z,,
01HNDCGNR499WNNRVRNQ206Z20,,,01HNDC2B2JZM9FDE71GANAG477,2024-01-30T14:31:35.428462606Z,01HNDC2B34SM3WBHSNQC5WFKD8,2024-01-30T14:31:35.428462606Z,01HNDC845S5BPCK5J0DRAVJE16,2024-01-30T14:31:35.428462606Z,01HNDC84EJM8KZHP7JXS87117W,2024-01-30T14:31:35.428462606Z,01HNDC2W98ZXSTZ1FY1Y2QA804,2024-01-30T14:31:35.428462606Z,,
01HNDCGNSS8G0ZEQ72QT6SJE0B,,,01HNDC2B2JZM9FDE71GANAG477,2024-01-30T14:31:35.48110114Z,01HNDC2B34SM3WBHSNQC5WFKD8,2024-01-30T14:31:35.48110114Z,01HNDC845S5BPCK5J0DRAVJE16,2024-01-30T14:31:35.48110114Z,01HNDC84EJM8KZHP7JXS87117W,2024-01-30T14:31:35.48110114Z,01HNDC2RECB5TXN1MNC9WWGEYT,2024-01-30T14:31:35.48110114Z,,
01HNDCGNYQBRRCEDPDXK2FDCJ0,,,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:31:35.639311807Z,01HNDC2BQ00H9XZGC03T039MMS,2024-01-30T14:31:35.639311807Z,01HNDCA6MWGWW6APM58VR34HHM,2024-01-30T14:31:35.639311807Z,01HNDCA7B1RK4B4PHDE2DB7YKY,2024-01-30T14:31:35.639311807Z,01HNDC2T6NS2A5F09RNW3GEF2V,2024-01-30T14:31:35.639311807Z,,
01HNDCGNZ8QJDYC4SX87V3CK6Y,,,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:31:35.656124907Z,01HNDC2BQ00H9XZGC03T039MMS,2024-01-30T14:31:35.656124907Z,01HNDCA6MWGWW6APM58VR34HHM,2024-01-30T14:31:35.656124907Z,01HNDCA7B1RK4B4PHDE2DB7YKY,2024-01-30T14:31:35.656124907Z,01HNDC426S45EHRYBXWQF9H8BR,2024-01-30T14:31:35.656124907Z,,
01HNDCGNZTKBB1438S9RK55PNE,,,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:31:35.674480269Z,01HNDC2BQ00H9XZGC03T039MMS,2024-01-30T14:31:35.674480269Z,01HNDCA6MWGWW6APM58VR34HHM,2024-01-30T14:31:35.674480269Z,01HNDCA7B1RK4B4PHDE2DB7YKY,2024-01-30T14:31:35.674480269Z,01HNDC5EHSR57YAB30TXRQR5FA,2024-01-30T14:31:35.674480269Z,,
01HNDCGP0HTYERTV2XHSVP8GC2,,,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:31:35.698037709Z,01HNDC2BQ00H9XZGC03T039MMS,2024-01-30T14:31:35.698037709Z,01HNDCA6MWGWW6APM58VR34HHM,2024-01-30T14:31:35.698037709Z,01HNDCA7B1RK4B4PHDE2DB7YKY,2024-01-30T14:31:35.698037709Z,01HNDC497MFXJXTEY7ZXA0E3BW,2024-01-30T14:31:35.698037709Z,,
01HNDCGPHCXB09TTCWWNDY8KB2,true,2024-01-30T14:31:41.952011248Z,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:31:36.236336039Z,01HNDC2AJXWT76YQQ38QCXAH1Z,2024-01-30T14:31:36.236336039Z,01HNDC6RSA72RMSPTJTR55R9SF,2024-01-30T14:31:36.236336039Z,01HNDC6RZRN8256VZ2F5XGJY3C,2024-01-30T14:31:36.236336039Z,01HNDC2E1WE7V12AQSA0G9QV1A,2024-01-30T14:31:36.236336039Z,71,2024-01-30T14:31:41.935004587Z
01HNDCGPJJ23BX8NVBK05W10R3,true,2024-01-30T14:31:44.302868473Z,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:31:36.274533381Z,01HNDC2AJXWT76YQQ38QCXAH1Z,2024-01-30T14:31:36.274533381Z,01HNDC6RSA72RMSPTJTR55R9SF,2024-01-30T14:31:36.274533381Z,01HNDC6RZRN8256VZ2F5XGJY3C,2024-01-30T14:31:36.274533381Z,01HNDC32056SVS22YHNWC846HE,2024-01-30T14:31:36.274533381Z,17,2024-01-30T14:31:44.259335604Z
01HNDCGPK93JQB9MSJ8EJZ5R5F,true,2024-01-30T14:31:41.620462042Z,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:31:36.297794295Z,01HNDC2AJXWT76YQQ38QCXAH1Z,2024-01-30T14:31:36.297794295Z,01HNDC6RSA72RMSPTJTR55R9SF,2024-01-30T14:31:36.297794295Z,01HNDC6RZRN8256VZ2F5XGJY3C,2024-01-30T14:31:36.297794295Z,01HNDC3ZD7Z4ND0ZB1WQZND0M2,2024-01-30T14:31:36.297794295Z,30,2024-01-30T14:31:41.602527392Z
01HNDCGPMF079VDAWXHZQT36YW,true,2024-01-30T14:31:41.720647494Z,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:31:36.335071434Z,01HNDC2AJXWT76YQQ38QCXAH1Z,2024-01-30T14:31:36.335071434Z,01HNDC6RSA72RMSPTJTR55R9SF,2024-01-30T14:31:36.335071434Z,01HNDC6RZRN8256VZ2F5XGJY3C,2024-01-30T14:31:36.335071434Z,01HNDC2D8WY368FQYJB3AYA6PD,2024-01-30T14:31:36.335071434Z,70,2024-01-30T14:31:41.738006234Z
01HNDCGPVWXS1T08EQCG9PEVRX,true,2024-01-30T14:31:57.062401937Z,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:31:36.572373228Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:31:36.572373228Z,01HNDC5E51PK66Z6W1PZRG1PQJ,2024-01-30T14:31:36.572373228Z,01HNDC5E7N456DAP396Y660B62,2024-01-30T14:31:36.572373228Z,01HNDC2JDVGZF9389F8CNRE8X3,2024-01-30T14:31:36.572373228Z,40,2024-01-30T14:31:57.043972775Z
01HNDCGPX7ZM8GQ7G0B39YP3ES,true,2024-01-30T14:31:42.53099263Z,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:31:36.615643793Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:31:36.615643793Z,01HNDC5E51PK66Z6W1PZRG1PQJ,2024-01-30T14:31:36.615643793Z,01HNDC5E7N456DAP396Y660B62,2024-01-30T14:31:36.615643793Z,01HNDC2K7W5Z4ZZC8TF17EQJBD,2024-01-30T14:31:36.615643793Z,36,2024-01-30T14:31:42.499750092Z
01HNDCGPYJ6P62TC2J6TM52T71,true,2024-01-30T14:31:43.588320436Z,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:31:36.658954539Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:31:36.658954539Z,01HNDC5E51PK66Z6W1PZRG1PQJ,2024-01-30T14:31:36.658954539Z,01HNDC5E7N456DAP396Y660B62,2024-01-30T14:31:36.658954539Z,01HNDC3GNAB9KAM86NV8D0A83V,2024-01-30T14:31:36.658954539Z,50,2024-01-30T14:31:43.569368071Z
01HNDCGQ020JTN1AJEKJME9K5B,true,2024-01-30T14:31:44.421339209Z,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:31:36.706103481Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:31:36.706103481Z,01HNDC5E51PK66Z6W1PZRG1PQJ,2024-01-30T14:31:36.706103481Z,01HNDC5E7N456DAP396Y660B62,2024-01-30T14:31:36.706103481Z,01HNDC32M5XTBHKT64N7XPFFC8,2024-01-30T14:31:36.706103481Z,50,2024-01-30T14:31:44.350184645Z
01HNDCGT47VQTHZTQ6D67047Y3,true,2024-01-30T14:31:52.694775914Z,01HNDC2B7TVF69V3JA57K75TE4,2024-01-30T14:31:39.91124062Z,01HNDC2B8FKGDT3V32Q8939JTY,2024-01-30T14:31:39.91124062Z,01HNDC9ZAX79HTFQZVV3QDSYWQ,2024-01-30T14:31:39.91124062Z,01HNDC9ZR3TRJ00C6JMYPN8PTP,2024-01-30T14:31:39.91124062Z,01HNDC2KSQ3P0AYVWH1ZXPC2XK,2024-01-30T14:31:39.91124062Z,75,2024-01-30T14:31:52.650416966Z
01HNDCGT4T348ERSYDZ7MHAF5V,true,2024-01-30T14:31:45.777327808Z,01HNDC2B7TVF69V3JA57K75TE4,2024-01-30T14:31:39.930820313Z,01HNDC2B8FKGDT3V32Q8939JTY,2024-01-30T14:31:39.930820313Z,01HNDC9ZAX79HTFQZVV3QDSYWQ,2024-01-30T14:31:39.930820313Z,01HNDC9ZR3TRJ00C6JMYPN8PTP,2024-01-30T14:31:39.930820313Z,01HNDC32J33J2XEPW18WFS46NY,2024-01-30T14:31:39.930820313Z,60,2024-01-30T14:31:45.760896653Z
01HNDCGT5BSF9YEAD2KTB5WEE7,true,2024-01-30T14:31:56.790610042Z,01HNDC2B7TVF69V3JA57K75TE4,2024-01-30T14:31:39.94756733Z,01HNDC2B8FKGDT3V32Q8939JTY,2024-01-30T14:31:39.94756733Z,01HNDC9ZAX79HTFQZVV3QDSYWQ,2024-01-30T14:31:39.94756733Z,01HNDC9ZR3TRJ00C6JMYPN8PTP,2024-01-30T14:31:39.94756733Z,01HNDC2YCSEECMSYZVDAG2X9MA,2024-01-30T14:31:39.94756733Z,70,2024-01-30T14:31:56.754278395Z
01HNDCGT5YK401BSMNX7HCTNRQ,true,2024-01-30T14:31:45.958051433Z,01HNDC2B7TVF69V3JA57K75TE4,2024-01-30T14:31:39.966153334Z,01HNDC2B8FKGDT3V32Q8939JTY,2024-01-30T14:31:39.966153334Z,01HNDC9ZAX79HTFQZVV3QDSYWQ,2024-01-30T14:31:39.966153334Z,01HNDC9ZR3TRJ00C6JMYPN8PTP,2024-01-30T14:31:39.966153334Z,01HNDC2VS3510EM6Z23Q3MZ2B0,2024-01-30T14:31:39.966153334Z,75,2024-01-30T14:31:45.908727503Z
01HNDCGWFEXF1JS2NK3RQQFHTQ,,,01HNDC8WN0SQ1BT1JH2SZ09W6V,2024-01-30T14:31:42.318454048Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:31:42.318454048Z,01HNDCEXFSKF0TKJ97K01ATQQQ,2024-01-30T14:31:42.318454048Z,01HNDCEYK5HPGCGFRDBFBYQ5XJ,2024-01-30T14:31:42.318454048Z,01HNDC3TG93HXXWHMT7CNJ7SW5,2024-01-30T14:31:42.318454048Z,,
01HNDCGWGVWHSRZZVV0R02R1W6,,,01HNDC8WN0SQ1BT1JH2SZ09W6V,2024-01-30T14:31:42.363107762Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:31:42.363107762Z,01HNDCEXFSKF0TKJ97K01ATQQQ,2024-01-30T14:31:42.363107762Z,01HNDCEYK5HPGCGFRDBFBYQ5XJ,2024-01-30T14:31:42.363107762Z,01HNDC68AXAHX4C5N0AVJ0VNJ7,2024-01-30T14:31:42.363107762Z,,
01HNDCGWJ1PZWZQ4XV8TQ0TCPQ,,,01HNDC8WN0SQ1BT1JH2SZ09W6V,2024-01-30T14:31:42.401658359Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:31:42.401658359Z,01HNDCEXFSKF0TKJ97K01ATQQQ,2024-01-30T14:31:42.401658359Z,01HNDCEYK5HPGCGFRDBFBYQ5XJ,2024-01-30T14:31:42.401658359Z,01HNDC5FEJ9NB4NJMA2MQQDX23,2024-01-30T14:31:42.401658359Z,,
01HNDCGWJJV4T67GASMZ1NJN8S,,,01HNDC8WN0SQ1BT1JH2SZ09W6V,2024-01-30T14:31:42.41888462Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:31:42.41888462Z,01HNDCEXFSKF0TKJ97K01ATQQQ,2024-01-30T14:31:42.41888462Z,01HNDCEYK5HPGCGFRDBFBYQ5XJ,2024-01-30T14:31:42.41888462Z,01HNDC2WPD9GKYGPA90C6RHKAM,2024-01-30T14:31:42.41888462Z,,
01HNDCGXDDE87HW3ECJPKNBQFQ,,,01HNDC2BCF2Q04EJEDP07GAD7W,2024-01-30T14:31:43.277756898Z,01HNDC2BCZKEANV43CSR2SX936,2024-01-30T14:31:43.277756898Z,01HNDC9D754JFND62RKR1BBK3E,2024-01-30T14:31:43.277756898Z,01HNDC9DJED0T65YJNJFYXE986,2024-01-30T14:31:43.277756898Z,01HNDC34CKXEPS5QJZ3Y751GYZ,2024-01-30T14:31:43.277756898Z,,
01HNDCGXE2SF328K0TNMMWFQ7C,,,01HNDC2BCF2Q04EJEDP07GAD7W,2024-01-30T14:31:43.298403204Z,01HNDC2BCZKEANV43CSR2SX936,2024-01-30T14:31:43.298403204Z,01HNDC9D754JFND62RKR1BBK3E,2024-01-30T14:31:43.298403204Z,01HNDC9DJED0T65YJNJFYXE986,2024-01-30T14:31:43.298403204Z,01HNDC6F2X9QTEFCW1M76SR000,2024-01-30T14:31:43.298403204Z,,
01HNDCGXFKMG6YERHEX0JP8VHE,,,01HNDC2BCF2Q04EJEDP07GAD7W,2024-01-30T14:31:43.347537459Z,01HNDC2BCZKEANV43CSR2SX936,2024-01-30T14:31:43.347537459Z,01HNDC9D754JFND62RKR1BBK3E,2024-01-30T14:31:43.347537459Z,01HNDC9DJED0T65YJNJFYXE986,2024-01-30T14:31:43.347537459Z,01HNDC7EB8H0D79PCRHTWNYV6V,2024-01-30T14:31:43.347537459Z,,
