id,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,guess,guessLastChangedAt,submit,submitLastChangedAt
01HNDBQ6YSB4Y4PPRA08E62VCC,01HNDBKA0QV0JT1XX1FRAAEV58,2024-01-30T14:17:41.081275103Z,01HNDBFQ2NSDNG91PTXRCWABTX,2024-01-30T14:17:41.081275103Z,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:17:41.081275103Z,01HNDB3YANKKRNDPCBT2V4525A,2024-01-30T14:17:41.081275103Z,01HNDBK9RJN4H637G8PPDYADSW,2024-01-30T14:17:41.081275103Z,,,,
01HNDBQ6YX42C0HDZFBD5DM0KB,01HNDBKA0QV0JT1XX1FRAAEV58,2024-01-30T14:17:41.085479537Z,01HNDBFYR4Q7MYWPK871SG19VG,2024-01-30T14:17:41.085479537Z,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:17:41.085479537Z,01HNDB3YANKKRNDPCBT2V4525A,2024-01-30T14:17:41.085479537Z,01HNDBK9RJN4H637G8PPDYADSW,2024-01-30T14:17:41.085479537Z,,,,
01HNDBQ6Z3NF9RA9987EV9YT9Z,01HNDBKA0QV0JT1XX1FRAAEV58,2024-01-30T14:17:41.091721644Z,01HNDBH1M5RF2PHCF6A4NC45AY,2024-01-30T14:17:41.091721644Z,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:17:41.091721644Z,01HNDB3YANKKRNDPCBT2V4525A,2024-01-30T14:17:41.091721644Z,01HNDBK9RJN4H637G8PPDYADSW,2024-01-30T14:17:41.091721644Z,,,,
01HNDBQ6ZAF424NBFF2R0FBMW7,01HNDBGZV4557RY72AKBRP6656,2024-01-30T14:17:41.098255828Z,01HNDBAQPHNEHQ3R6YPFPTC7FF,2024-01-30T14:17:41.098255828Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:17:41.098255828Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:17:41.098255828Z,01HNDBGZQNAHFTV134P11N9QR2,2024-01-30T14:17:41.098255828Z,17,2024-01-30T14:17:58.609952975Z,true,2024-01-30T14:17:58.604760518Z
01HNDBQ6ZFWBV3VWS4FRKX8421,01HNDBGZV4557RY72AKBRP6656,2024-01-30T14:17:41.103456994Z,01HNDBBME8F3NXXY2M7B4SV0DT,2024-01-30T14:17:41.103456994Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:17:41.103456994Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:17:41.103456994Z,01HNDBGZQNAHFTV134P11N9QR2,2024-01-30T14:17:41.103456994Z,20,2024-01-30T14:17:49.978812457Z,true,2024-01-30T14:17:49.986512042Z
01HNDBQ6ZKE62QEMKK7BSESSV8,01HNDBGZV4557RY72AKBRP6656,2024-01-30T14:17:41.107495588Z,01HNDB7T8BVMRZQEF8W46KTDBC,2024-01-30T14:17:41.107495588Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:17:41.107495588Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:17:41.107495588Z,01HNDBGZQNAHFTV134P11N9QR2,2024-01-30T14:17:41.107495588Z,,,,
01HNDBQ6ZRC8NPWN9VGQYMJP4G,01HNDBGZV4557RY72AKBRP6656,2024-01-30T14:17:41.112062099Z,01HNDB93RA7FN1VF2492GN6BBW,2024-01-30T14:17:41.112062099Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:17:41.112062099Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:17:41.112062099Z,01HNDBGZQNAHFTV134P11N9QR2,2024-01-30T14:17:41.112062099Z,,,,
01HNDBQB6ZGMM9N577SPS0YWC6,01HNDBFZEMEMFT2JN306P6QJJY,2024-01-30T14:17:45.439301737Z,01HNDBB7TV21JG5MZYX6KNMBHP,2024-01-30T14:17:45.439301737Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:17:45.439301737Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:17:45.439301737Z,01HNDBFZCCBD57BHMYC5GQGBAE,2024-01-30T14:17:45.439301737Z,,,,
01HNDBQB78ERD3N3DYQQ3VZY8E,01HNDBFZEMEMFT2JN306P6QJJY,2024-01-30T14:17:45.448275104Z,01HNDBBSTHEXR7JGQ3HQ9KMVE5,2024-01-30T14:17:45.448275104Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:17:45.448275104Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:17:45.448275104Z,01HNDBFZCCBD57BHMYC5GQGBAE,2024-01-30T14:17:45.448275104Z,,,,
01HNDBQB7GJDSZWC3ZJNAF11K5,01HNDBFZEMEMFT2JN306P6QJJY,2024-01-30T14:17:45.456284326Z,01HNDBBWYS0VTT6GTQT00GCCPT,2024-01-30T14:17:45.456284326Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:17:45.456284326Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:17:45.456284326Z,01HNDBFZCCBD57BHMYC5GQGBAE,2024-01-30T14:17:45.456284326Z,,,,
01HNDBQB7MWJEGEB0A8QX1X2GX,01HNDBFZEMEMFT2JN306P6QJJY,2024-01-30T14:17:45.460840082Z,01HNDBBG1ZAHRVJ99AK6GR19QK,2024-01-30T14:17:45.460840082Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:17:45.460840082Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:17:45.460840082Z,01HNDBFZCCBD57BHMYC5GQGBAE,2024-01-30T14:17:45.460840082Z,,,,
01HNDBQEA44R45B6F2EFZD51FY,01HNDBMTYCQMT89Q5EH0MN85VK,2024-01-30T14:17:48.612552229Z,01HNDBCD019267CET8Y7Y0JF9P,2024-01-30T14:17:48.612552229Z,01HNDB3YN9S8XAXV63J7H20C6N,2024-01-30T14:17:48.612552229Z,01HNDB3YNMX1HKK7Y9CH8TNPRX,2024-01-30T14:17:48.612552229Z,01HNDBMTSQFWQSM0B0R9QWQDE7,2024-01-30T14:17:48.612552229Z,15,2024-01-30T14:18:08.967969266Z,true,2024-01-30T14:18:08.972880191Z
01HNDBQEA92QZ33ASW898A4QRR,01HNDBMTYCQMT89Q5EH0MN85VK,2024-01-30T14:17:48.61719798Z,01HNDBHSPD837TQ0D3KRR22DPW,2024-01-30T14:17:48.61719798Z,01HNDB3YN9S8XAXV63J7H20C6N,2024-01-30T14:17:48.61719798Z,01HNDB3YNMX1HKK7Y9CH8TNPRX,2024-01-30T14:17:48.61719798Z,01HNDBMTSQFWQSM0B0R9QWQDE7,2024-01-30T14:17:48.61719798Z,66,2024-01-30T14:17:54.671973952Z,true,2024-01-30T14:17:54.677231171Z
01HNDBQEAKZF2X3MVCY1Q8R512,01HNDBMTYCQMT89Q5EH0MN85VK,2024-01-30T14:17:48.627612419Z,01HNDBFVKXETP6XSS0328XSSZX,2024-01-30T14:17:48.627612419Z,01HNDB3YN9S8XAXV63J7H20C6N,2024-01-30T14:17:48.627612419Z,01HNDB3YNMX1HKK7Y9CH8TNPRX,2024-01-30T14:17:48.627612419Z,01HNDBMTSQFWQSM0B0R9QWQDE7,2024-01-30T14:17:48.627612419Z,86,2024-01-30T14:17:58.774141383Z,true,2024-01-30T14:17:58.784456914Z
01HNDBQEAX1P9CJ2APN4PK2KJP,01HNDBMTYCQMT89Q5EH0MN85VK,2024-01-30T14:17:48.637290144Z,01HNDBG92VDATT7SWBKPYW2WHG,2024-01-30T14:17:48.637290144Z,01HNDB3YN9S8XAXV63J7H20C6N,2024-01-30T14:17:48.637290144Z,01HNDB3YNMX1HKK7Y9CH8TNPRX,2024-01-30T14:17:48.637290144Z,01HNDBMTSQFWQSM0B0R9QWQDE7,2024-01-30T14:17:48.637290144Z,26,2024-01-30T14:17:55.681157483Z,true,2024-01-30T14:17:55.685815922Z
01HNDBQH8Z46CMWAS1AYE35QV9,01HNDBJ9HWXZM8G12PWC61RWM4,2024-01-30T14:17:51.647517274Z,01HNDBBMJ5MQPXS1WKQM1C9ARZ,2024-01-30T14:17:51.647517274Z,01HNDB3Y5567ZKBSA8QGT8SQRB,2024-01-30T14:17:51.647517274Z,01HNDB3Y5HJFMF97DC9SHA61FR,2024-01-30T14:17:51.647517274Z,01HNDBJ9E9DFFCDNGE3CQNBWZM,2024-01-30T14:17:51.647517274Z,,,,
01HNDBQH94D73Z5SNSJ6VDCN8M,01HNDBJ9HWXZM8G12PWC61RWM4,2024-01-30T14:17:51.652882396Z,01HNDB8DKC7YKQ41FZ9DH396HC,2024-01-30T14:17:51.652882396Z,01HNDB3Y5567ZKBSA8QGT8SQRB,2024-01-30T14:17:51.652882396Z,01HNDB3Y5HJFMF97DC9SHA61FR,2024-01-30T14:17:51.652882396Z,01HNDBJ9E9DFFCDNGE3CQNBWZM,2024-01-30T14:17:51.652882396Z,,,,
01HNDBQH9983YDPBH3M072CGWA,01HNDBJ9HWXZM8G12PWC61RWM4,2024-01-30T14:17:51.657613013Z,01HNDBENSKN9N915TZJKJ9QHS9,2024-01-30T14:17:51.657613013Z,01HNDB3Y5567ZKBSA8QGT8SQRB,2024-01-30T14:17:51.657613013Z,01HNDB3Y5HJFMF97DC9SHA61FR,2024-01-30T14:17:51.657613013Z,01HNDBJ9E9DFFCDNGE3CQNBWZM,2024-01-30T14:17:51.657613013Z,,,,
01HNDBQH9KPDP4AEG336PGKYNP,01HNDBJ9HWXZM8G12PWC61RWM4,2024-01-30T14:17:51.667560305Z,01HNDBD43NQD1VTEW7CAEAKF64,2024-01-30T14:17:51.667560305Z,01HNDB3Y5567ZKBSA8QGT8SQRB,2024-01-30T14:17:51.667560305Z,01HNDB3Y5HJFMF97DC9SHA61FR,2024-01-30T14:17:51.667560305Z,01HNDBJ9E9DFFCDNGE3CQNBWZM,2024-01-30T14:17:51.667560305Z,,,,
01HNDBQTT5CF14DPNYC4EVXR2T,01HNDBP351YAQKTQSV19P9B9C3,2024-01-30T14:18:01.413881765Z,01HNDBF1349KYBX385BFQ22W7D,2024-01-30T14:18:01.413881765Z,01HNDB3YTFQ2CN641FXXKRYXGD,2024-01-30T14:18:01.413881765Z,01HNDB3YTVNQJMVF73FJ0MQQNQ,2024-01-30T14:18:01.413881765Z,01HNDBP2TZFT8CZBXCRSTMXAJR,2024-01-30T14:18:01.413881765Z,,,,
01HNDBQTTCSF83BRM6DKN4FDE5,01HNDBP351YAQKTQSV19P9B9C3,2024-01-30T14:18:01.420312063Z,01HNDBFQHCNC1XTGNDM3F95FTE,2024-01-30T14:18:01.420312063Z,01HNDB3YTFQ2CN641FXXKRYXGD,2024-01-30T14:18:01.420312063Z,01HNDB3YTVNQJMVF73FJ0MQQNQ,2024-01-30T14:18:01.420312063Z,01HNDBP2TZFT8CZBXCRSTMXAJR,2024-01-30T14:18:01.420312063Z,,,,
01HNDBQTTM2TT5P75J4T004NCA,01HNDBP351YAQKTQSV19P9B9C3,2024-01-30T14:18:01.42880902Z,01HNDBFRV0W5D13VPEN764RBKE,2024-01-30T14:18:01.42880902Z,01HNDB3YTFQ2CN641FXXKRYXGD,2024-01-30T14:18:01.42880902Z,01HNDB3YTVNQJMVF73FJ0MQQNQ,2024-01-30T14:18:01.42880902Z,01HNDBP2TZFT8CZBXCRSTMXAJR,2024-01-30T14:18:01.42880902Z,,,,
01HNDBQTTS7A2R1S7BZXJVZYJD,01HNDBP351YAQKTQSV19P9B9C3,2024-01-30T14:18:01.433840269Z,01HNDBG06TSBE6VPGHKSWPT4EY,2024-01-30T14:18:01.433840269Z,01HNDB3YTFQ2CN641FXXKRYXGD,2024-01-30T14:18:01.433840269Z,01HNDB3YTVNQJMVF73FJ0MQQNQ,2024-01-30T14:18:01.433840269Z,01HNDBP2TZFT8CZBXCRSTMXAJR,2024-01-30T14:18:01.433840269Z,,,,
01HNDBQV0YGRY458ZC7AVKJJD4,01HNDBPX6YQD1WQ6WTM13P9DG8,2024-01-30T14:18:01.630427441Z,01HNDBGMHBJ0NDWNMTJ9DEGBVY,2024-01-30T14:18:01.630427441Z,01HNDB5A6AJ09E68SSNGTD4HAC,2024-01-30T14:18:01.630427441Z,01HNDB5A6RNP5V4NQ3PFM6P99T,2024-01-30T14:18:01.630427441Z,01HNDBPWX4C4XA0Y4H5SYTK1NT,2024-01-30T14:18:01.630427441Z,60,2024-01-30T14:18:16.440733843Z,true,2024-01-30T14:18:16.43487985Z
01HNDBQV1588B0GG8T2SS6YG78,01HNDBPX6YQD1WQ6WTM13P9DG8,2024-01-30T14:18:01.637771629Z,01HNDBGXHXVYG2NE4ED713P856,2024-01-30T14:18:01.637771629Z,01HNDB5A6AJ09E68SSNGTD4HAC,2024-01-30T14:18:01.637771629Z,01HNDB5A6RNP5V4NQ3PFM6P99T,2024-01-30T14:18:01.637771629Z,01HNDBPWX4C4XA0Y4H5SYTK1NT,2024-01-30T14:18:01.637771629Z,80,2024-01-30T14:18:17.546995256Z,true,2024-01-30T14:18:17.552985609Z
01HNDBQV1AV2GPJBZ76K79KVJ5,01HNDBPX6YQD1WQ6WTM13P9DG8,2024-01-30T14:18:01.642901365Z,01HNDBHAQHE0B2A25KACRJK2ET,2024-01-30T14:18:01.642901365Z,01HNDB5A6AJ09E68SSNGTD4HAC,2024-01-30T14:18:01.642901365Z,01HNDB5A6RNP5V4NQ3PFM6P99T,2024-01-30T14:18:01.642901365Z,01HNDBPWX4C4XA0Y4H5SYTK1NT,2024-01-30T14:18:01.642901365Z,56,2024-01-30T14:18:29.627546958Z,true,2024-01-30T14:18:29.633615169Z
01HNDBQV1HCHY6EPNDMM40409Q,01HNDBPX6YQD1WQ6WTM13P9DG8,2024-01-30T14:18:01.649963203Z,01HNDBJXHCV0MJ9YPX84Q9A2DK,2024-01-30T14:18:01.649963203Z,01HNDB5A6AJ09E68SSNGTD4HAC,2024-01-30T14:18:01.649963203Z,01HNDB5A6RNP5V4NQ3PFM6P99T,2024-01-30T14:18:01.649963203Z,01HNDBPWX4C4XA0Y4H5SYTK1NT,2024-01-30T14:18:01.649963203Z,60,2024-01-30T14:18:29.163263212Z,true,2024-01-30T14:18:29.168910874Z
01HNDBQWVDDA9P14YRBYNVV4R8,01HNDBQWD9WEYC8PPTX32ZVX66,2024-01-30T14:18:03.50134478Z,01HNDBMYV80WFMYA4XQBX2CVMP,2024-01-30T14:18:03.50134478Z,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:18:03.50134478Z,01HNDB3YAPCY4QFVSXJ267CX7K,2024-01-30T14:18:03.50134478Z,01HNDBQW772N0Z74GV129X2FD5,2024-01-30T14:18:03.50134478Z,41,2024-01-30T14:18:33.951646561Z,true,2024-01-30T14:18:33.957317422Z
01HNDBQWVJ2QNGAM1A7VHH9N5S,01HNDBQWD9WEYC8PPTX32ZVX66,2024-01-30T14:18:03.506717172Z,01HNDBM7T961N64QM751W9TSPE,2024-01-30T14:18:03.506717172Z,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:18:03.506717172Z,01HNDB3YAPCY4QFVSXJ267CX7K,2024-01-30T14:18:03.506717172Z,01HNDBQW772N0Z74GV129X2FD5,2024-01-30T14:18:03.506717172Z,60,2024-01-30T14:18:17.891423972Z,true,2024-01-30T14:18:17.900873311Z
01HNDBQWVRWDWK1V8EBJSCE8C2,01HNDBQWD9WEYC8PPTX32ZVX66,2024-01-30T14:18:03.512276529Z,01HNDBJKMGFGJFWK5ZQQHN7TVG,2024-01-30T14:18:03.512276529Z,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:18:03.512276529Z,01HNDB3YAPCY4QFVSXJ267CX7K,2024-01-30T14:18:03.512276529Z,01HNDBQW772N0Z74GV129X2FD5,2024-01-30T14:18:03.512276529Z,,,,
01HNDBQWVX5702KE748DRE5JZV,01HNDBQWD9WEYC8PPTX32ZVX66,2024-01-30T14:18:03.517433542Z,01HNDBJF6GDRHZ1H90WXQTFH4J,2024-01-30T14:18:03.517433542Z,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:18:03.517433542Z,01HNDB3YAPCY4QFVSXJ267CX7K,2024-01-30T14:18:03.517433542Z,01HNDBQW772N0Z74GV129X2FD5,2024-01-30T14:18:03.517433542Z,,,,
01HNDBQX5XC59160XYNQK2QCP9,01HNDBM6XZJQ30QM6JCXRBEDC3,2024-01-30T14:18:03.837315133Z,01HNDBEEEAF8V4SJH5CHGEXJBT,2024-01-30T14:18:03.837315133Z,01HNDB3YG3XEJMGM60GYJ06B6A,2024-01-30T14:18:03.837315133Z,01HNDB3YGFB8FF1TK5AXM5CHHA,2024-01-30T14:18:03.837315133Z,01HNDBM6SG6Y0CA5RW6EYWMY1C,2024-01-30T14:18:03.837315133Z,,,,
01HNDBQX63E01AR1XFEFT3SNM0,01HNDBM6XZJQ30QM6JCXRBEDC3,2024-01-30T14:18:03.843370525Z,01HNDBEQK83YZFEJPEBNH852TR,2024-01-30T14:18:03.843370525Z,01HNDB3YG3XEJMGM60GYJ06B6A,2024-01-30T14:18:03.843370525Z,01HNDB3YGFB8FF1TK5AXM5CHHA,2024-01-30T14:18:03.843370525Z,01HNDBM6SG6Y0CA5RW6EYWMY1C,2024-01-30T14:18:03.843370525Z,,,,
01HNDBQX683VMD31QYMHS0EKX9,01HNDBM6XZJQ30QM6JCXRBEDC3,2024-01-30T14:18:03.849382741Z,01HNDBEP3WFCX7R6WHMFHDRYSM,2024-01-30T14:18:03.849382741Z,01HNDB3YG3XEJMGM60GYJ06B6A,2024-01-30T14:18:03.849382741Z,01HNDB3YGFB8FF1TK5AXM5CHHA,2024-01-30T14:18:03.849382741Z,01HNDBM6SG6Y0CA5RW6EYWMY1C,2024-01-30T14:18:03.849382741Z,,,,
01HNDBQX6M48FR5MK6XC0BARJK,01HNDBM6XZJQ30QM6JCXRBEDC3,2024-01-30T14:18:03.860119103Z,01HNDBCJ6GRCGEGK2EJ79V35P4,2024-01-30T14:18:03.860119103Z,01HNDB3YG3XEJMGM60GYJ06B6A,2024-01-30T14:18:03.860119103Z,01HNDB3YGFB8FF1TK5AXM5CHHA,2024-01-30T14:18:03.860119103Z,01HNDBM6SG6Y0CA5RW6EYWMY1C,2024-01-30T14:18:03.860119103Z,,,,
01HNDBR2BTPNCBBA3G0C4DNCKZ,01HNDBMTYRKBKGQ778FZ652CN6,2024-01-30T14:18:09.146653834Z,01HNDBFVKXETP6XSS0328XSSZX,2024-01-30T14:18:09.146653834Z,01HNDB3YN9S8XAXV63J7H20C6N,2024-01-30T14:18:09.146653834Z,01HNDB3YNMX1HKK7Y9CH8TNPRX,2024-01-30T14:18:09.146653834Z,01HNDBMTSTHPG6RG9BG3M9B51G,2024-01-30T14:18:09.146653834Z,,,,
01HNDBR2C3QGGP0QHZDJPE4NTH,01HNDBMTYRKBKGQ778FZ652CN6,2024-01-30T14:18:09.155330608Z,01HNDBCD019267CET8Y7Y0JF9P,2024-01-30T14:18:09.155330608Z,01HNDB3YN9S8XAXV63J7H20C6N,2024-01-30T14:18:09.155330608Z,01HNDB3YNMX1HKK7Y9CH8TNPRX,2024-01-30T14:18:09.155330608Z,01HNDBMTSTHPG6RG9BG3M9B51G,2024-01-30T14:18:09.155330608Z,,,,
01HNDBR2C7VWNM0HZQB7RFBAM1,01HNDBMTYRKBKGQ778FZ652CN6,2024-01-30T14:18:09.159607915Z,01HNDBHSPD837TQ0D3KRR22DPW,2024-01-30T14:18:09.159607915Z,01HNDB3YN9S8XAXV63J7H20C6N,2024-01-30T14:18:09.159607915Z,01HNDB3YNMX1HKK7Y9CH8TNPRX,2024-01-30T14:18:09.159607915Z,01HNDBMTSTHPG6RG9BG3M9B51G,2024-01-30T14:18:09.159607915Z,,,,
01HNDBR2CB4XQFXH1TT9AA1KC7,01HNDBMTYRKBKGQ778FZ652CN6,2024-01-30T14:18:09.163763412Z,01HNDBG92VDATT7SWBKPYW2WHG,2024-01-30T14:18:09.163763412Z,01HNDB3YN9S8XAXV63J7H20C6N,2024-01-30T14:18:09.163763412Z,01HNDB3YNMX1HKK7Y9CH8TNPRX,2024-01-30T14:18:09.163763412Z,01HNDBMTSTHPG6RG9BG3M9B51G,2024-01-30T14:18:09.163763412Z,,,,
01HNDBR4CHQHRP0P380MKXV4KB,01HNDBKA10X8DGK20P2NY1ZT1X,2024-01-30T14:18:11.217222272Z,01HNDBFQ2NSDNG91PTXRCWABTX,2024-01-30T14:18:11.217222272Z,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:18:11.217222272Z,01HNDB3YANKKRNDPCBT2V4525A,2024-01-30T14:18:11.217222272Z,01HNDBK9RJN4H637G8PPDYADSW,2024-01-30T14:18:11.217222272Z,40,2024-01-30T14:18:17.33120049Z,true,2024-01-30T14:18:17.325700711Z
01HNDBR4CP1RZFFDVZB82TEHMT,01HNDBKA10X8DGK20P2NY1ZT1X,2024-01-30T14:18:11.222899044Z,01HNDBAGPXVHDD8Q8DD9QWREKX,2024-01-30T14:18:11.222899044Z,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:18:11.222899044Z,01HNDB3YANKKRNDPCBT2V4525A,2024-01-30T14:18:11.222899044Z,01HNDBK9RJN4H637G8PPDYADSW,2024-01-30T14:18:11.222899044Z,40,2024-01-30T14:18:19.922282403Z,true,2024-01-30T14:18:19.927927763Z
01HNDBR4CW7PGRT6C24XA72SGP,01HNDBKA10X8DGK20P2NY1ZT1X,2024-01-30T14:18:11.228066252Z,01HNDBH1M5RF2PHCF6A4NC45AY,2024-01-30T14:18:11.228066252Z,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:18:11.228066252Z,01HNDB3YANKKRNDPCBT2V4525A,2024-01-30T14:18:11.228066252Z,01HNDBK9RJN4H637G8PPDYADSW,2024-01-30T14:18:11.228066252Z,52,2024-01-30T14:18:15.211668763Z,true,2024-01-30T14:18:15.239604293Z
01HNDBR4D0YMTR114DT329467B,01HNDBKA10X8DGK20P2NY1ZT1X,2024-01-30T14:18:11.23291254Z,01HNDBFYR4Q7MYWPK871SG19VG,2024-01-30T14:18:11.23291254Z,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:18:11.23291254Z,01HNDB3YANKKRNDPCBT2V4525A,2024-01-30T14:18:11.23291254Z,01HNDBK9RJN4H637G8PPDYADSW,2024-01-30T14:18:11.23291254Z,45,2024-01-30T14:18:28.670318186Z,true,2024-01-30T14:18:28.663737361Z
01HNDBR4JTXHVBJ69BBZYRZYB9,01HNDBGZTMMJ6DKBNB7QYR8WV3,2024-01-30T14:18:11.418537751Z,01HNDB7T8BVMRZQEF8W46KTDBC,2024-01-30T14:18:11.418537751Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:18:11.418537751Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:18:11.418537751Z,01HNDBGZQPF3XT6QPG8T1WZFYZ,2024-01-30T14:18:11.418537751Z,,,,
01HNDBR4K06CW3812GQGBN8NFC,01HNDBGZTMMJ6DKBNB7QYR8WV3,2024-01-30T14:18:11.424191412Z,01HNDBAQPHNEHQ3R6YPFPTC7FF,2024-01-30T14:18:11.424191412Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:18:11.424191412Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:18:11.424191412Z,01HNDBGZQPF3XT6QPG8T1WZFYZ,2024-01-30T14:18:11.424191412Z,,,,
01HNDBR4K5111H0B9N0KPK1V9V,01HNDBGZTMMJ6DKBNB7QYR8WV3,2024-01-30T14:18:11.429585034Z,01HNDB93RA7FN1VF2492GN6BBW,2024-01-30T14:18:11.429585034Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:18:11.429585034Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:18:11.429585034Z,01HNDBGZQPF3XT6QPG8T1WZFYZ,2024-01-30T14:18:11.429585034Z,,,,
01HNDBR4KB1WSW165VG2DCBP57,01HNDBGZTMMJ6DKBNB7QYR8WV3,2024-01-30T14:18:11.435457966Z,01HNDBBME8F3NXXY2M7B4SV0DT,2024-01-30T14:18:11.435457966Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:18:11.435457966Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:18:11.435457966Z,01HNDBGZQPF3XT6QPG8T1WZFYZ,2024-01-30T14:18:11.435457966Z,,,,
01HNDBR8MD38HN07R5PHDV4MN5,01HNDBR7VE6WZ4PJXRBXS2PW8S,2024-01-30T14:18:15.565295356Z,01HNDBHAXTNC0PSYMZZKC5W30S,2024-01-30T14:18:15.565295356Z,01HNDB5ASVD62A8EQ1T8PGXK0A,2024-01-30T14:18:15.565295356Z,01HNDB5AT5WJ801J44Z9THYH78,2024-01-30T14:18:15.565295356Z,01HNDBR7MA8ET37N7S6KFG6A6G,2024-01-30T14:18:15.565295356Z,,,,
01HNDBR8MJQZMA2SJ9BG3KPYZP,01HNDBR7VE6WZ4PJXRBXS2PW8S,2024-01-30T14:18:15.570556322Z,01HNDBH82B318JHHCQT6K90Q8S,2024-01-30T14:18:15.570556322Z,01HNDB5ASVD62A8EQ1T8PGXK0A,2024-01-30T14:18:15.570556322Z,01HNDB5AT5WJ801J44Z9THYH78,2024-01-30T14:18:15.570556322Z,01HNDBR7MA8ET37N7S6KFG6A6G,2024-01-30T14:18:15.570556322Z,,,,
01HNDBR8MQEPB1YZP4KZ134JYW,01HNDBR7VE6WZ4PJXRBXS2PW8S,2024-01-30T14:18:15.575757239Z,01HNDBK943FG3TRJJD2AK6HDPC,2024-01-30T14:18:15.575757239Z,01HNDB5ASVD62A8EQ1T8PGXK0A,2024-01-30T14:18:15.575757239Z,01HNDB5AT5WJ801J44Z9THYH78,2024-01-30T14:18:15.575757239Z,01HNDBR7MA8ET37N7S6KFG6A6G,2024-01-30T14:18:15.575757239Z,,,,
01HNDBR8MX9CZES23FTMHZAVC9,01HNDBR7VE6WZ4PJXRBXS2PW8S,2024-01-30T14:18:15.581158888Z,01HNDBK1HRMV6DR429NZZW17X9,2024-01-30T14:18:15.581158888Z,01HNDB5ASVD62A8EQ1T8PGXK0A,2024-01-30T14:18:15.581158888Z,01HNDB5AT5WJ801J44Z9THYH78,2024-01-30T14:18:15.581158888Z,01HNDBR7MA8ET37N7S6KFG6A6G,2024-01-30T14:18:15.581158888Z,,,,
01HNDBR8PYKBTE9JWMXTDCJ1RB,01HNDBFZEPV0F0SR71HAA7Z0YB,2024-01-30T14:18:15.646154356Z,01HNDBBSTHEXR7JGQ3HQ9KMVE5,2024-01-30T14:18:15.646154356Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:18:15.646154356Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:18:15.646154356Z,01HNDBFZCCBD57BHMYC5GQGBAE,2024-01-30T14:18:15.646154356Z,5,2024-01-30T14:18:19.505044831Z,true,2024-01-30T14:18:19.511330373Z
01HNDBR8Q35S6S60SNEAWAEAKT,01HNDBFZEPV0F0SR71HAA7Z0YB,2024-01-30T14:18:15.651608431Z,01HNDBBG1ZAHRVJ99AK6GR19QK,2024-01-30T14:18:15.651608431Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:18:15.651608431Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:18:15.651608431Z,01HNDBFZCCBD57BHMYC5GQGBAE,2024-01-30T14:18:15.651608431Z,,,,
