id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,guess,guessLastChangedAt,confidence,confidenceLastChangedAt,submit,submitLastChangedAt
01HW671E67Q4PTB64JA1KP1NB4,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:31:05.031269296Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:31:05.031269296Z,01HW66XWJ06XGS109QP22G9RF2,2024-04-23T19:31:05.031269296Z,01HW66XWMG8CPB16M1V16BHQTT,2024-04-23T19:31:05.031269296Z,01HW66NFR9V6MYCXFK43FS6CD8,2024-04-23T19:31:05.031269296Z,100,2024-04-23T19:31:20.460656251Z,100,2024-04-23T19:31:20.461645092Z,true,2024-04-23T19:31:20.497971245Z
01HW671E6C3BQDE0N4KKNTVE3K,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:31:05.037007067Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:31:05.037007067Z,01HW66XWJ06XGS109QP22G9RF2,2024-04-23T19:31:05.037007067Z,01HW66XWMG8CPB16M1V16BHQTT,2024-04-23T19:31:05.037007067Z,01HW66R64537DHDTFX2QARBASA,2024-04-23T19:31:05.037007067Z,67,2024-04-23T19:31:13.257582101Z,40,2024-04-23T19:31:13.262676901Z,true,2024-04-23T19:31:13.265573761Z
01HW671E6HSWDS4VTPRGX5R67N,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:31:05.041917243Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:31:05.041917243Z,01HW66XWJ06XGS109QP22G9RF2,2024-04-23T19:31:05.041917243Z,01HW66XWMG8CPB16M1V16BHQTT,2024-04-23T19:31:05.041917243Z,01HW66R7XQ2J7FBKA7HNWDTAWK,2024-04-23T19:31:05.041917243Z,83,2024-04-23T19:31:19.77370864Z,83,2024-04-23T19:31:19.772665418Z,true,2024-04-23T19:31:19.777624555Z
01HW671XCDZX51W6ZB2DEXGGKT,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:31:20.589432176Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:31:20.589432176Z,01HW66XWHXSG0WMYEFNNG8NX04,2024-04-23T19:31:20.589432176Z,01HW66XWMCBCEN3C5C9K9S3F7W,2024-04-23T19:31:20.589432176Z,01HW66MYWNA3YYR374RDDD12QN,2024-04-23T19:31:20.589432176Z,,,,,,
01HW671XCMNPS2ADHD4EWWYP8W,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:31:20.596599497Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:31:20.596599497Z,01HW66XWHXSG0WMYEFNNG8NX04,2024-04-23T19:31:20.596599497Z,01HW66XWMCBCEN3C5C9K9S3F7W,2024-04-23T19:31:20.596599497Z,01HW66NFR9V6MYCXFK43FS6CD8,2024-04-23T19:31:20.596599497Z,100,2024-04-23T19:31:38.938031266Z,100,2024-04-23T19:31:38.942874404Z,true,2024-04-23T19:31:38.946171936Z
01HW671XCW88ZDECFSYDFYEW8D,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:31:20.604076111Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:31:20.604076111Z,01HW66XWHXSG0WMYEFNNG8NX04,2024-04-23T19:31:20.604076111Z,01HW66XWMCBCEN3C5C9K9S3F7W,2024-04-23T19:31:20.604076111Z,01HW66R64537DHDTFX2QARBASA,2024-04-23T19:31:20.604076111Z,77,2024-04-23T19:31:29.104800241Z,37,2024-04-23T19:31:29.107443116Z,true,2024-04-23T19:31:29.110774729Z
01HW671XD1ACXHHPBRZ4TV5RWB,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:31:20.609627505Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:31:20.609627505Z,01HW66XWHXSG0WMYEFNNG8NX04,2024-04-23T19:31:20.609627505Z,01HW66XWMCBCEN3C5C9K9S3F7W,2024-04-23T19:31:20.609627505Z,01HW66R7XQ2J7FBKA7HNWDTAWK,2024-04-23T19:31:20.609627505Z,63,2024-04-23T19:31:30.512687781Z,81,2024-04-23T19:31:30.511376473Z,true,2024-04-23T19:31:30.518909849Z
01HW6726QNTMWYEN0TDJS1TXSD,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:31:30.165722449Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:31:30.165722449Z,01HW670BDQS7XG1MWQAXCJE44X,2024-04-23T19:31:30.165722449Z,01HW670BHW7VEVZSQECKM7698Q,2024-04-23T19:31:30.165722449Z,01HW66N3D9DED1MZMJR6M5TYEX,2024-04-23T19:31:30.165722449Z,100,2024-04-23T19:31:46.002015494Z,49,2024-04-23T19:31:46.008275344Z,true,2024-04-23T19:31:46.017150427Z
01HW6726QWTJAJETR96W7PKJWP,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:31:30.172658259Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:31:30.172658259Z,01HW670BDQS7XG1MWQAXCJE44X,2024-04-23T19:31:30.172658259Z,01HW670BHW7VEVZSQECKM7698Q,2024-04-23T19:31:30.172658259Z,01HW66R15S9XBRZNE4BDN2404D,2024-04-23T19:31:30.172658259Z,50,2024-04-23T19:31:47.514496369Z,67,2024-04-23T19:31:47.515557826Z,true,2024-04-23T19:31:47.670321825Z
01HW6726R1CQDXMACEEMM442RZ,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:31:30.177369289Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:31:30.177369289Z,01HW670BDQS7XG1MWQAXCJE44X,2024-04-23T19:31:30.177369289Z,01HW670BHW7VEVZSQECKM7698Q,2024-04-23T19:31:30.177369289Z,01HW66T73N0NY4C2D8V6KWXHZT,2024-04-23T19:31:30.177369289Z,,,,,,
01HW6726R67P130VSRX53PCVF1,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:31:30.182475601Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:31:30.182475601Z,01HW670BDQS7XG1MWQAXCJE44X,2024-04-23T19:31:30.182475601Z,01HW670BHW7VEVZSQECKM7698Q,2024-04-23T19:31:30.182475601Z,01HW66VCEV74NJ46CVZE7HV3FP,2024-04-23T19:31:30.182475601Z,100,2024-04-23T19:31:53.203952479Z,54,2024-04-23T19:31:53.205353124Z,true,2024-04-23T19:31:53.201709444Z
01HW672FDP55E1HXXHM961EH8V,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:31:39.062851131Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:31:39.062851131Z,01HW66XWJ3HWHQXTRTBT83CB04,2024-04-23T19:31:39.062851131Z,01HW66XWR77099J7GHY1Z8QKKQ,2024-04-23T19:31:39.062851131Z,01HW66MYWNA3YYR374RDDD12QN,2024-04-23T19:31:39.062851131Z,,,,,,
01HW672FDY0DK8P09YXSE7HBMD,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:31:39.070662955Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:31:39.070662955Z,01HW66XWJ3HWHQXTRTBT83CB04,2024-04-23T19:31:39.070662955Z,01HW66XWR77099J7GHY1Z8QKKQ,2024-04-23T19:31:39.070662955Z,01HW66NFR9V6MYCXFK43FS6CD8,2024-04-23T19:31:39.070662955Z,100,2024-04-23T19:31:45.825674154Z,100,2024-04-23T19:31:45.826652569Z,true,2024-04-23T19:31:45.847421436Z
01HW672FE7E50S5P3PYB5SR8E8,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:31:39.079614034Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:31:39.079614034Z,01HW66XWJ3HWHQXTRTBT83CB04,2024-04-23T19:31:39.079614034Z,01HW66XWR77099J7GHY1Z8QKKQ,2024-04-23T19:31:39.079614034Z,01HW66R64537DHDTFX2QARBASA,2024-04-23T19:31:39.079614034Z,72,2024-04-23T19:31:48.835675079Z,36,2024-04-23T19:31:48.836861429Z,true,2024-04-23T19:31:48.839817847Z
01HW672FEE2MA67MSGESKFSZ9P,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:31:39.086705299Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:31:39.086705299Z,01HW66XWJ3HWHQXTRTBT83CB04,2024-04-23T19:31:39.086705299Z,01HW66XWR77099J7GHY1Z8QKKQ,2024-04-23T19:31:39.086705299Z,01HW66R7XQ2J7FBKA7HNWDTAWK,2024-04-23T19:31:39.086705299Z,80,2024-04-23T19:31:47.896321783Z,79,2024-04-23T19:31:47.894897205Z,true,2024-04-23T19:31:47.902124163Z
01HW672QS9FS06NNRFBHNY1P51,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:31:47.625152455Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:31:47.625152455Z,01HW672QBD81G2NN3SZWACCE59,2024-04-23T19:31:47.625152455Z,01HW672QEWJS8FY13GP5ANR03D,2024-04-23T19:31:47.625152455Z,01HW66WBKYB3CEGACPR96A3WS2,2024-04-23T19:31:47.625152455Z,,,,,,
01HW672QSEB2AQ6G49HSJV4GAB,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:31:47.630483178Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:31:47.630483178Z,01HW672QBD81G2NN3SZWACCE59,2024-04-23T19:31:47.630483178Z,01HW672QEWJS8FY13GP5ANR03D,2024-04-23T19:31:47.630483178Z,01HW66WZWQ5QNPBSWV4P3DQBRZ,2024-04-23T19:31:47.630483178Z,,,,,,
01HW672QSKGBD38S7V44HB0CSY,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:31:47.635378892Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:31:47.635378892Z,01HW672QBD81G2NN3SZWACCE59,2024-04-23T19:31:47.635378892Z,01HW672QEWJS8FY13GP5ANR03D,2024-04-23T19:31:47.635378892Z,01HW66X4B453TBVC6VJCADYSXB,2024-04-23T19:31:47.635378892Z,98,2024-04-23T19:32:15.841192221Z,63,2024-04-23T19:32:15.879754549Z,true,2024-04-23T19:32:16.842374556Z
01HW672QSRXMVWB4V80S34P2E4,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:31:47.640063611Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:31:47.640063611Z,01HW672QBD81G2NN3SZWACCE59,2024-04-23T19:31:47.640063611Z,01HW672QEWJS8FY13GP5ANR03D,2024-04-23T19:31:47.640063611Z,01HW66ZNA86FE8GZ6RRDEJY5KS,2024-04-23T19:31:47.640063611Z,57,2024-04-23T19:32:04.768535033Z,30,2024-04-23T19:32:04.773526971Z,true,2024-04-23T19:32:04.791629411Z
01HW672S1VNVC6PRS2PTT30MCN,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:31:48.923389444Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:31:48.923389444Z,01HW66XWJ2HSMTJHKX92CACPPN,2024-04-23T19:31:48.923389444Z,01HW66XWMJ81G24PX7CN4FESKV,2024-04-23T19:31:48.923389444Z,01HW66MYWNA3YYR374RDDD12QN,2024-04-23T19:31:48.923389444Z,,,,,,
01HW672S200E6VP9YBSE3FN8Y2,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:31:48.92826771Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:31:48.92826771Z,01HW66XWJ2HSMTJHKX92CACPPN,2024-04-23T19:31:48.92826771Z,01HW66XWMJ81G24PX7CN4FESKV,2024-04-23T19:31:48.92826771Z,01HW66NFR9V6MYCXFK43FS6CD8,2024-04-23T19:31:48.92826771Z,100,2024-04-23T19:31:57.161725436Z,100,2024-04-23T19:31:57.163445009Z,true,2024-04-23T19:31:57.170360745Z
01HW672S265RF6H1A0YZFS7WH5,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:31:48.9348311Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:31:48.9348311Z,01HW66XWJ2HSMTJHKX92CACPPN,2024-04-23T19:31:48.9348311Z,01HW66XWMJ81G24PX7CN4FESKV,2024-04-23T19:31:48.9348311Z,01HW66R64537DHDTFX2QARBASA,2024-04-23T19:31:48.9348311Z,72,2024-04-23T19:31:55.585439721Z,41,2024-04-23T19:31:55.593788083Z,true,2024-04-23T19:31:55.598739458Z
01HW672S2C3B4RX846TVJM99TX,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:31:48.940398507Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:31:48.940398507Z,01HW66XWJ2HSMTJHKX92CACPPN,2024-04-23T19:31:48.940398507Z,01HW66XWMJ81G24PX7CN4FESKV,2024-04-23T19:31:48.940398507Z,01HW66R7XQ2J7FBKA7HNWDTAWK,2024-04-23T19:31:48.940398507Z,82,2024-04-23T19:32:03.531444549Z,83,2024-04-23T19:32:03.534871535Z,true,2024-04-23T19:32:03.533179891Z
01HW67346XSE15YJA7EPZCXC6F,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:32:00.349635729Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:32:00.349635729Z,01HW670BE1GDPENAYCE17KWYE9,2024-04-23T19:32:00.349635729Z,01HW670BN5TSXA0WY00VN5TC82,2024-04-23T19:32:00.349635729Z,01HW66N3D9DED1MZMJR6M5TYEX,2024-04-23T19:32:00.349635729Z,100,2024-04-23T19:32:09.765666762Z,100,2024-04-23T19:32:09.771759723Z,true,2024-04-23T19:32:09.779049816Z
01HW6734745A61TGEV39MEPZAK,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:32:00.356301279Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:32:00.356301279Z,01HW670BE1GDPENAYCE17KWYE9,2024-04-23T19:32:00.356301279Z,01HW670BN5TSXA0WY00VN5TC82,2024-04-23T19:32:00.356301279Z,01HW66R15S9XBRZNE4BDN2404D,2024-04-23T19:32:00.356301279Z,65,2024-04-23T19:32:22.541265923Z,86,2024-04-23T19:32:22.542751403Z,true,2024-04-23T19:32:22.551154087Z
01HW67347MFHYGN4B0XYERAWBZ,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:32:00.372568602Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:32:00.372568602Z,01HW670BE1GDPENAYCE17KWYE9,2024-04-23T19:32:00.372568602Z,01HW670BN5TSXA0WY00VN5TC82,2024-04-23T19:32:00.372568602Z,01HW66T73N0NY4C2D8V6KWXHZT,2024-04-23T19:32:00.372568602Z,54,2024-04-23T19:32:14.638760375Z,51,2024-04-23T19:32:14.721106284Z,true,2024-04-23T19:32:14.726918023Z
01HW67347W42ZSYV1KYHPWC2N4,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:32:00.3800693Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:32:00.3800693Z,01HW670BE1GDPENAYCE17KWYE9,2024-04-23T19:32:00.3800693Z,01HW670BN5TSXA0WY00VN5TC82,2024-04-23T19:32:00.3800693Z,01HW66VCEV74NJ46CVZE7HV3FP,2024-04-23T19:32:00.3800693Z,83,2024-04-23T19:32:09.649483884Z,40,2024-04-23T19:32:09.651011947Z,true,2024-04-23T19:32:09.648276069Z
01HW6737ESDZKT8VYD78N50ND2,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:32:03.673683803Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:32:03.673683803Z,01HW66XWHZKR4HQWBFX2CHPD50,2024-04-23T19:32:03.673683803Z,01HW66XWMMKDT09H6J9WA7YMN5,2024-04-23T19:32:03.673683803Z,01HW66MYWNA3YYR374RDDD12QN,2024-04-23T19:32:03.673683803Z,,,,,,
01HW6737F38ABTBSK00HQMHYH9,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:32:03.683194004Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:32:03.683194004Z,01HW66XWHZKR4HQWBFX2CHPD50,2024-04-23T19:32:03.683194004Z,01HW66XWMMKDT09H6J9WA7YMN5,2024-04-23T19:32:03.683194004Z,01HW66NFR9V6MYCXFK43FS6CD8,2024-04-23T19:32:03.683194004Z,100,2024-04-23T19:32:30.296801247Z,100,2024-04-23T19:32:30.298173818Z,true,2024-04-23T19:32:30.317773749Z
01HW6737FA31PETR71RA0PT6TR,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:32:03.691042677Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:32:03.691042677Z,01HW66XWHZKR4HQWBFX2CHPD50,2024-04-23T19:32:03.691042677Z,01HW66XWMMKDT09H6J9WA7YMN5,2024-04-23T19:32:03.691042677Z,01HW66R64537DHDTFX2QARBASA,2024-04-23T19:32:03.691042677Z,72,2024-04-23T19:32:25.169772512Z,38,2024-04-23T19:32:25.172234292Z,true,2024-04-23T19:32:25.178529741Z
01HW6737FKVDSN8NPVVT5GG3DB,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:32:03.699193383Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:32:03.699193383Z,01HW66XWHZKR4HQWBFX2CHPD50,2024-04-23T19:32:03.699193383Z,01HW66XWMMKDT09H6J9WA7YMN5,2024-04-23T19:32:03.699193383Z,01HW66R7XQ2J7FBKA7HNWDTAWK,2024-04-23T19:32:03.699193383Z,77,2024-04-23T19:32:18.929852175Z,86,2024-04-23T19:32:18.933837671Z,true,2024-04-23T19:32:18.935472067Z
01HW673N67HGBPCK69A1Q4WBG3,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:32:17.735807457Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:32:17.735807457Z,01HW672QBBXDMH21Z0SM6Q5M6V,2024-04-23T19:32:17.735807457Z,01HW672QF217E8RPXW092GB9C8,2024-04-23T19:32:17.735807457Z,01HW66WBKYB3CEGACPR96A3WS2,2024-04-23T19:32:17.735807457Z,,,,,,
01HW673N6D7RHH2153EC392NSD,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:32:17.741633586Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:32:17.741633586Z,01HW672QBBXDMH21Z0SM6Q5M6V,2024-04-23T19:32:17.741633586Z,01HW672QF217E8RPXW092GB9C8,2024-04-23T19:32:17.741633586Z,01HW66WZWQ5QNPBSWV4P3DQBRZ,2024-04-23T19:32:17.741633586Z,26,2024-04-23T19:32:45.284788481Z,9,2024-04-23T19:32:45.292100932Z,true,2024-04-23T19:32:45.307714188Z
01HW673N6KP73CZR9P7P7W07GH,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:32:17.747596101Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:32:17.747596101Z,01HW672QBBXDMH21Z0SM6Q5M6V,2024-04-23T19:32:17.747596101Z,01HW672QF217E8RPXW092GB9C8,2024-04-23T19:32:17.747596101Z,01HW66X4B453TBVC6VJCADYSXB,2024-04-23T19:32:17.747596101Z,,,,,,
01HW673N6TG2HPY7H8XFHCTNX7,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:32:17.754593069Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:32:17.754593069Z,01HW672QBBXDMH21Z0SM6Q5M6V,2024-04-23T19:32:17.754593069Z,01HW672QF217E8RPXW092GB9C8,2024-04-23T19:32:17.754593069Z,01HW66ZNA86FE8GZ6RRDEJY5KS,2024-04-23T19:32:17.754593069Z,49,2024-04-23T19:32:32.009679782Z,41,2024-04-23T19:32:32.01419182Z,true,2024-04-23T19:32:32.010703133Z
01HW673T0V66PBYZQCEEHFN156,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:32:22.683792776Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:32:22.683792776Z,01HW670BE4D8B3SNJK2YSXYKCN,2024-04-23T19:32:22.683792776Z,01HW670BGB1XGJ8KHJ865DYVT5,2024-04-23T19:32:22.683792776Z,01HW66N3D9DED1MZMJR6M5TYEX,2024-04-23T19:32:22.683792776Z,100,2024-04-23T19:32:45.553813781Z,53,2024-04-23T19:32:45.559467418Z,true,2024-04-23T19:32:45.567980551Z
01HW673T13JX3S67SYBYPQTQXF,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:32:22.691479602Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:32:22.691479602Z,01HW670BE4D8B3SNJK2YSXYKCN,2024-04-23T19:32:22.691479602Z,01HW670BGB1XGJ8KHJ865DYVT5,2024-04-23T19:32:22.691479602Z,01HW66R15S9XBRZNE4BDN2404D,2024-04-23T19:32:22.691479602Z,81,2024-04-23T19:32:48.36429825Z,72,2024-04-23T19:32:48.367088824Z,true,2024-04-23T19:32:48.374201115Z
01HW673T1A6Q8PHB8S34F64YYB,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:32:22.698602095Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:32:22.698602095Z,01HW670BE4D8B3SNJK2YSXYKCN,2024-04-23T19:32:22.698602095Z,01HW670BGB1XGJ8KHJ865DYVT5,2024-04-23T19:32:22.698602095Z,01HW66T73N0NY4C2D8V6KWXHZT,2024-04-23T19:32:22.698602095Z,50,2024-04-23T19:32:36.012312033Z,53,2024-04-23T19:32:36.011214328Z,true,2024-04-23T19:32:36.009256041Z
01HW673T1H6FHQ9X0P506T2VEC,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:32:22.705863752Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:32:22.705863752Z,01HW670BE4D8B3SNJK2YSXYKCN,2024-04-23T19:32:22.705863752Z,01HW670BGB1XGJ8KHJ865DYVT5,2024-04-23T19:32:22.705863752Z,01HW66VCEV74NJ46CVZE7HV3FP,2024-04-23T19:32:22.705863752Z,64,2024-04-23T19:32:38.021453556Z,60,2024-04-23T19:32:38.018777572Z,true,2024-04-23T19:32:38.019915812Z
01HW6741J98B04KZSPBT455GR6,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:32:30.40910777Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:32:30.40910777Z,01HW66XWJ1XZNGBRTJW0QW9YT9,2024-04-23T19:32:30.40910777Z,01HW66XWR85K3JKDVE3TXXN6D9,2024-04-23T19:32:30.40910777Z,01HW66MYWNA3YYR374RDDD12QN,2024-04-23T19:32:30.40910777Z,,,,,,
01HW6741JEVXFF3RFWRXW8MNSQ,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:32:30.414672352Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:32:30.414672352Z,01HW66XWJ1XZNGBRTJW0QW9YT9,2024-04-23T19:32:30.414672352Z,01HW66XWR85K3JKDVE3TXXN6D9,2024-04-23T19:32:30.414672352Z,01HW66NFR9V6MYCXFK43FS6CD8,2024-04-23T19:32:30.414672352Z,100,2024-04-23T19:32:38.833491789Z,100,2024-04-23T19:32:38.840468708Z,true,2024-04-23T19:32:38.849809797Z
01HW6741JM493XCBRCMRBGWVRB,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:32:30.420612882Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:32:30.420612882Z,01HW66XWJ1XZNGBRTJW0QW9YT9,2024-04-23T19:32:30.420612882Z,01HW66XWR85K3JKDVE3TXXN6D9,2024-04-23T19:32:30.420612882Z,01HW66R64537DHDTFX2QARBASA,2024-04-23T19:32:30.420612882Z,77,2024-04-23T19:32:37.197706824Z,39,2024-04-23T19:32:37.199359484Z,true,2024-04-23T19:32:37.202031308Z
01HW6741JSRHETJVQ9078YYT5A,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:32:30.425805709Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:32:30.425805709Z,01HW66XWJ1XZNGBRTJW0QW9YT9,2024-04-23T19:32:30.425805709Z,01HW66XWR85K3JKDVE3TXXN6D9,2024-04-23T19:32:30.425805709Z,01HW66R7XQ2J7FBKA7HNWDTAWK,2024-04-23T19:32:30.425805709Z,86,2024-04-23T19:32:39.023687381Z,81,2024-04-23T19:32:39.022088008Z,true,2024-04-23T19:32:39.031112558Z
01HW674A2AV6VK0G8KN68KFN9Y,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:32:39.11412475Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:32:39.11412475Z,01HW66XWJ06XGS109QPHWGVNQF,2024-04-23T19:32:39.11412475Z,01HW66XWR85K3JKDVE3ANAN83R,2024-04-23T19:32:39.11412475Z,01HW66MYWNA3YYR374RDDD12QN,2024-04-23T19:32:39.11412475Z,,,,,,
01HW674A2FY10WHJHF3J3TK79R,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:32:39.119387089Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:32:39.119387089Z,01HW66XWJ06XGS109QPHWGVNQF,2024-04-23T19:32:39.119387089Z,01HW66XWR85K3JKDVE3ANAN83R,2024-04-23T19:32:39.119387089Z,01HW66NFR9V6MYCXFK43FS6CD8,2024-04-23T19:32:39.119387089Z,100,2024-04-23T19:32:43.008099845Z,100,2024-04-23T19:32:43.009519608Z,true,2024-04-23T19:32:43.022618049Z
01HW674A2NN7JK15SEYFTBQM6J,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:32:39.125428836Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:32:39.125428836Z,01HW66XWJ06XGS109QPHWGVNQF,2024-04-23T19:32:39.125428836Z,01HW66XWR85K3JKDVE3ANAN83R,2024-04-23T19:32:39.125428836Z,01HW66R64537DHDTFX2QARBASA,2024-04-23T19:32:39.125428836Z,80,2024-04-23T19:32:47.653005579Z,21,2024-04-23T19:32:47.655938098Z,true,2024-04-23T19:32:47.662763394Z
01HW674A2TDP034ASA0BKJ5YDP,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:32:39.130971361Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:32:39.130971361Z,01HW66XWJ06XGS109QPHWGVNQF,2024-04-23T19:32:39.130971361Z,01HW66XWR85K3JKDVE3ANAN83R,2024-04-23T19:32:39.130971361Z,01HW66R7XQ2J7FBKA7HNWDTAWK,2024-04-23T19:32:39.130971361Z,88,2024-04-23T19:32:47.805988002Z,92,2024-04-23T19:32:47.811649047Z,true,2024-04-23T19:32:47.816140932Z
01HW674JSJTW9MDNW81DHZF5BC,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:32:48.050731713Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:32:48.050731713Z,01HW672QBAJM00ADQZDPJWHSJ1,2024-04-23T19:32:48.050731713Z,01HW672QFDN8TCGSQW40BVYFM0,2024-04-23T19:32:48.050731713Z,01HW66WBKYB3CEGACPR96A3WS2,2024-04-23T19:32:48.050731713Z,,,,,,
